date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Jul 03 2020,2020-07-03,20.644,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 04 2020,2020-07-04,20.412,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 05 2020,2020-07-05,21.154,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 06 2020,2020-07-06,20.65,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 07 2020,2020-07-07,20.435,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 08 2020,2020-07-08,20.342,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 09 2020,2020-07-09,20.314,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 10 2020,2020-07-10,25.274,3,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 11 2020,2020-07-11,21.257,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 12 2020,2020-07-12,21.632,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 13 2020,2020-07-13,21.699,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 14 2020,2020-07-14,22.007,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 15 2020,2020-07-15,21.395,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 16 2020,2020-07-16,21.716,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 17 2020,2020-07-17,23.199,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 18 2020,2020-07-18,24.281,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 19 2020,2020-07-19,20.737,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 20 2020,2020-07-20,21.795,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 21 2020,2020-07-21,22.862,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 22 2020,2020-07-22,20.311,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 23 2020,2020-07-23,21.971,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 24 2020,2020-07-24,21.349,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 25 2020,2020-07-25,20.355,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 26 2020,2020-07-26,20.992,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 27 2020,2020-07-27,22.558,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 28 2020,2020-07-28,23.003,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 29 2020,2020-07-29,20.435,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 30 2020,2020-07-30,21.498,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jul 31 2020,2020-07-31,22.322,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 01 2020,2020-08-01,20.821,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 02 2020,2020-08-02,20.561,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 03 2020,2020-08-03,20.667,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 04 2020,2020-08-04,21.134,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 05 2020,2020-08-05,20.193,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 06 2020,2020-08-06,22.517,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 07 2020,2020-08-07,22.371,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 08 2020,2020-08-08,21.21,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 09 2020,2020-08-09,22.749,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 10 2020,2020-08-10,22.591,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 11 2020,2020-08-11,21.125,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 12 2020,2020-08-12,21.839,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 13 2020,2020-08-13,21.945,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 14 2020,2020-08-14,22.525,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 15 2020,2020-08-15,22.551,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 16 2020,2020-08-16,22.618,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 17 2020,2020-08-17,22.528,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 18 2020,2020-08-18,22.593,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 19 2020,2020-08-19,20.433,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 20 2020,2020-08-20,20.733,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 21 2020,2020-08-21,20.477,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 22 2020,2020-08-22,19.66,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 23 2020,2020-08-23,19.824,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 24 2020,2020-08-24,19.393,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 25 2020,2020-08-25,20.655,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 26 2020,2020-08-26,19.823,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 27 2020,2020-08-27,20.135,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 28 2020,2020-08-28,19.379,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 29 2020,2020-08-29,19.035,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 30 2020,2020-08-30,19.02,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Aug 31 2020,2020-08-31,19.346,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 01 2020,2020-09-01,19.075,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 02 2020,2020-09-02,18.939,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 03 2020,2020-09-03,19.061,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 04 2020,2020-09-04,18.523,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 05 2020,2020-09-05,18.919,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 06 2020,2020-09-06,19.838,4,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 07 2020,2020-09-07,19.487,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 08 2020,2020-09-08,19.132,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 09 2020,2020-09-09,18.224,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 10 2020,2020-09-10,17.377,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 11 2020,2020-09-11,20.654,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 12 2020,2020-09-12,18.611,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 13 2020,2020-09-13,17.914,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 14 2020,2020-09-14,18.855,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 15 2020,2020-09-15,22.366,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 16 2020,2020-09-16,19.192,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 17 2020,2020-09-17,20.707,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 18 2020,2020-09-18,19.251,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 19 2020,2020-09-19,20.617,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 20 2020,2020-09-20,19.362,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 21 2020,2020-09-21,19.412,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 22 2020,2020-09-22,19.849,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 23 2020,2020-09-23,19.852,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 24 2020,2020-09-24,18.88,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 25 2020,2020-09-25,19.69,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 26 2020,2020-09-26,19.692,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 27 2020,2020-09-27,19.406,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 28 2020,2020-09-28,19.026,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 29 2020,2020-09-29,19.331,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Sep 30 2020,2020-09-30,19.685,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 01 2020,2020-10-01,20.599,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 02 2020,2020-10-02,19.29,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 03 2020,2020-10-03,19.39,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 04 2020,2020-10-04,19.282,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 05 2020,2020-10-05,18.084,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 06 2020,2020-10-06,19.349,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 07 2020,2020-10-07,19.676,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 08 2020,2020-10-08,19.846,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 09 2020,2020-10-09,20.763,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 10 2020,2020-10-10,20.169,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 11 2020,2020-10-11,20.032,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 12 2020,2020-10-12,21.43,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 13 2020,2020-10-13,20.199,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 14 2020,2020-10-14,20.16,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 15 2020,2020-10-15,19.548,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 16 2020,2020-10-16,19.547,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 17 2020,2020-10-17,19.949,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 18 2020,2020-10-18,19.86,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 19 2020,2020-10-19,19.241,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 20 2020,2020-10-20,19.176,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 21 2020,2020-10-21,18.731,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 22 2020,2020-10-22,18.614,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 23 2020,2020-10-23,18.495,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 24 2020,2020-10-24,20.094,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 25 2020,2020-10-25,19.535,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 26 2020,2020-10-26,18.883,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 27 2020,2020-10-27,18.084,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 28 2020,2020-10-28,19.064,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 29 2020,2020-10-29,20.317,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 30 2020,2020-10-30,18.484,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Oct 31 2020,2020-10-31,18.707,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 01 2020,2020-11-01,18.756,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 02 2020,2020-11-02,26.613,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 03 2020,2020-11-03,18.432,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 04 2020,2020-11-04,19.462,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 05 2020,2020-11-05,19.683,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 06 2020,2020-11-06,19.938,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 07 2020,2020-11-07,20.272,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 08 2020,2020-11-08,19.517,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 09 2020,2020-11-09,19.993,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 10 2020,2020-11-10,19.682,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 11 2020,2020-11-11,19.949,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 12 2020,2020-11-12,18.779,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 13 2020,2020-11-13,18.893,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 14 2020,2020-11-14,18.868,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 15 2020,2020-11-15,20.253,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 16 2020,2020-11-16,17.872,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 17 2020,2020-11-17,21.641,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 18 2020,2020-11-18,18.805,6,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 19 2020,2020-11-19,19.253,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 20 2020,2020-11-20,18.133,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 21 2020,2020-11-21,18.534,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 22 2020,2020-11-22,19.187,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 23 2020,2020-11-23,18.757,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 24 2020,2020-11-24,22.839,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 25 2020,2020-11-25,19.753,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 26 2020,2020-11-26,18.018,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 27 2020,2020-11-27,17.706,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 28 2020,2020-11-28,17.161,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 29 2020,2020-11-29,17.977,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Nov 30 2020,2020-11-30,18.063,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 01 2020,2020-12-01,21.589,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 02 2020,2020-12-02,16.947,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 03 2020,2020-12-03,17.603,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 04 2020,2020-12-04,14.789,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 05 2020,2020-12-05,15.987,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 06 2020,2020-12-06,15.805,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 07 2020,2020-12-07,16.415,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 08 2020,2020-12-08,15.502,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 09 2020,2020-12-09,16.401,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 10 2020,2020-12-10,15.31,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 11 2020,2020-12-11,15.089,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 12 2020,2020-12-12,15.683,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 13 2020,2020-12-13,18.941,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 14 2020,2020-12-14,16.068,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 15 2020,2020-12-15,16.35,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 16 2020,2020-12-16,16.975,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 17 2020,2020-12-17,18.065,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 18 2020,2020-12-18,17.736,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 19 2020,2020-12-19,18.001,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 20 2020,2020-12-20,18.421,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 21 2020,2020-12-21,21.232,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 22 2020,2020-12-22,18.374,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 23 2020,2020-12-23,18.627,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 24 2020,2020-12-24,17.883,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 25 2020,2020-12-25,18.662,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 26 2020,2020-12-26,19.4,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 27 2020,2020-12-27,44.165,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 28 2020,2020-12-28,20.58,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 29 2020,2020-12-29,21.43,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 30 2020,2020-12-30,20.425,23,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Dec 31 2020,2020-12-31,20.254,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 01 2021,2021-01-01,19.538,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 02 2021,2021-01-02,21.659,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 03 2021,2021-01-03,29.687,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 04 2021,2021-01-04,20.864,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 05 2021,2021-01-05,23.442,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 06 2021,2021-01-06,22.488,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 07 2021,2021-01-07,23.982,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 08 2021,2021-01-08,23.183,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 09 2021,2021-01-09,22.843,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 10 2021,2021-01-10,26.832,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 11 2021,2021-01-11,24.11,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 12 2021,2021-01-12,23.037,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 13 2021,2021-01-13,23.774,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 14 2021,2021-01-14,22.471,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 15 2021,2021-01-15,23.439,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 16 2021,2021-01-16,22.805,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 17 2021,2021-01-17,23.849,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 18 2021,2021-01-18,23.832,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 19 2021,2021-01-19,23.435,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 20 2021,2021-01-20,23.546,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 21 2021,2021-01-21,21.865,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 22 2021,2021-01-22,22.919,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 23 2021,2021-01-23,26.506,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 24 2021,2021-01-24,23.342,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 25 2021,2021-01-25,22.736,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 26 2021,2021-01-26,23.771,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 27 2021,2021-01-27,22.677,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 28 2021,2021-01-28,22.378,25,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 29 2021,2021-01-29,25.222,20,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 30 2021,2021-01-30,22.298,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Jan 31 2021,2021-01-31,21.815,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 01 2021,2021-02-01,22.662,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 02 2021,2021-02-02,23.554,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 03 2021,2021-02-03,23.877,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 04 2021,2021-02-04,24.448,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 05 2021,2021-02-05,24.075,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 06 2021,2021-02-06,22.669,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 07 2021,2021-02-07,21.447,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 08 2021,2021-02-08,22.617,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 09 2021,2021-02-09,22.439,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 10 2021,2021-02-10,22.129,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 11 2021,2021-02-11,22.28,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 12 2021,2021-02-12,21.698,17,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 13 2021,2021-02-13,21.259,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 14 2021,2021-02-14,21.452,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 15 2021,2021-02-15,21.622,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 16 2021,2021-02-16,22.124,18,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 17 2021,2021-02-17,22.313,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 18 2021,2021-02-18,24.255,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 19 2021,2021-02-19,27.193,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 20 2021,2021-02-20,30.362,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 21 2021,2021-02-21,23.217,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 22 2021,2021-02-22,28.32,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 23 2021,2021-02-23,34.93,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 24 2021,2021-02-24,25.547,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 25 2021,2021-02-25,23.764,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 26 2021,2021-02-26,25.764,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 27 2021,2021-02-27,25.474,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Feb 28 2021,2021-02-28,24.938,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 01 2021,2021-03-01,24.149,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 02 2021,2021-03-02,23.827,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 03 2021,2021-03-03,23.135,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 04 2021,2021-03-04,24.5,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 05 2021,2021-03-05,23.78,21,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 06 2021,2021-03-06,28.679,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 07 2021,2021-03-07,24.648,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 08 2021,2021-03-08,25.567,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 09 2021,2021-03-09,25.481,10,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 10 2021,2021-03-10,25.638,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 11 2021,2021-03-11,24.139,8,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 12 2021,2021-03-12,24.558,15,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 13 2021,2021-03-13,23.718,14,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 14 2021,2021-03-14,24.149,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 15 2021,2021-03-15,24.391,22,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 16 2021,2021-03-16,24.445,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 17 2021,2021-03-17,24.841,12,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 18 2021,2021-03-18,25.428,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 19 2021,2021-03-19,25.5,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 20 2021,2021-03-20,25.974,16,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 21 2021,2021-03-21,27.35,19,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 22 2021,2021-03-22,25.778,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 23 2021,2021-03-23,24.616,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 24 2021,2021-03-24,34.749,13,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 25 2021,2021-03-25,25.968,11,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 26 2021,2021-03-26,26.62,9,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
Mar 27 2021,2021-03-27,26.582,7,AK-47 | Redline,AK-47,Redline,Battle-Scarred,1
