date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Oct 28 2020,15.054,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 29 2020,14.468,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 30 2020,13.933,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 31 2020,14.29,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 01 2020,14.495,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 02 2020,14.953,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 03 2020,14.397,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 04 2020,15.005,27,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 05 2020,14.64,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 06 2020,14.907,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 07 2020,14.337,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 08 2020,15.036,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 09 2020,14.64,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 10 2020,14.89,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 11 2020,14.253,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 12 2020,15.007,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 13 2020,15.181,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 14 2020,14.998,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 15 2020,15.204,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 16 2020,14.089,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 17 2020,14.039,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 18 2020,14.293,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 19 2020,17.008,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 20 2020,14.399,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 21 2020,14.615,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 22 2020,14.467,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 23 2020,15.018,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 24 2020,14.415,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 25 2020,14.267,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 26 2020,13.828,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 27 2020,13.739,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 28 2020,13.619,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 29 2020,13.958,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Nov 30 2020,13.4,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 01 2020,14.353,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 02 2020,14.576,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 03 2020,14.74,74,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 04 2020,11.769,195,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 05 2020,12.626,83,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 06 2020,12.431,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 07 2020,14.474,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 08 2020,12.93,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 09 2020,12.796,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 10 2020,12.544,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 11 2020,12.472,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 12 2020,13.248,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 13 2020,13.697,75,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 14 2020,13.917,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 15 2020,14.049,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 16 2020,13.862,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 17 2020,14.113,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 18 2020,14.204,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 19 2020,14.306,68,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 20 2020,14.528,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 21 2020,14.545,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 22 2020,14.18,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 23 2020,14.518,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 24 2020,14.686,87,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 25 2020,15.72,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 26 2020,15.812,70,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 27 2020,16.479,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 28 2020,15.815,76,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 29 2020,15.807,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 30 2020,16.344,72,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 31 2020,16.941,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 01 2021,16.414,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 02 2021,16.715,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 03 2021,16.331,74,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 04 2021,17.192,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 05 2021,16.999,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 06 2021,16.753,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 07 2021,16.844,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 08 2021,17.668,79,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 09 2021,17.741,77,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 10 2021,17.989,68,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 11 2021,18.337,64,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 12 2021,18.037,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 13 2021,18.716,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 14 2021,18.886,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 15 2021,19.186,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 16 2021,17.942,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 17 2021,18.345,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 18 2021,18.562,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 19 2021,18.35,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 20 2021,18.527,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 21 2021,18.928,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 22 2021,18.376,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 23 2021,18.826,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 24 2021,18.608,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 25 2021,18.072,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 26 2021,18.386,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 27 2021,18.575,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 28 2021,17.432,99,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 29 2021,18.044,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 30 2021,17.937,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 31 2021,18.265,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 01 2021,18.251,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 02 2021,18.048,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 03 2021,18.375,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 04 2021,19.646,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 05 2021,18.034,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 06 2021,18.729,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 07 2021,17.808,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 08 2021,18.183,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 09 2021,18.537,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 10 2021,17.338,68,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 11 2021,17.102,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 12 2021,16.96,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 13 2021,16.811,70,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 14 2021,18.11,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 15 2021,17.671,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 16 2021,17.662,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 17 2021,17.123,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 18 2021,17.523,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 19 2021,18.832,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 20 2021,17.566,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 21 2021,18.125,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 22 2021,18.0,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 23 2021,18.318,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 24 2021,18.25,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 25 2021,18.321,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 26 2021,18.551,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 27 2021,18.844,69,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 28 2021,19.061,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 01 2021,18.283,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 02 2021,18.504,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 03 2021,18.643,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 04 2021,18.991,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 05 2021,19.3,73,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 06 2021,19.638,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 07 2021,19.087,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 08 2021,19.034,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 09 2021,18.893,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 10 2021,18.684,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 11 2021,19.002,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 12 2021,19.098,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 13 2021,19.061,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 14 2021,18.89,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 15 2021,19.612,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 16 2021,19.882,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 17 2021,20.576,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 18 2021,21.387,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 19 2021,20.363,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 20 2021,19.636,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 21 2021,20.166,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 22 2021,20.773,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 23 2021,19.954,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 24 2021,20.255,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 25 2021,20.599,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 26 2021,20.291,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 27 2021,20.296,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 28 2021,19.863,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 29 2021,20.012,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 30 2021,20.327,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 31 2021,19.925,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 01 2021,19.948,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 02 2021,20.726,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 03 2021,21.065,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 04 2021,20.692,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 05 2021,21.3,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 06 2021,21.213,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 07 2021,18.844,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 08 2021,18.429,75,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 09 2021,18.291,78,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 10 2021,18.454,73,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 11 2021,17.952,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 12 2021,18.371,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 13 2021,18.493,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 14 2021,18.564,21,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 15 2021,18.754,71,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 16 2021,18.564,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 17 2021,18.065,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 18 2021,18.538,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 19 2021,18.812,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 20 2021,18.374,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 21 2021,18.294,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 22 2021,20.174,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 23 2021,23.365,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 24 2021,18.22,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 25 2021,17.646,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 26 2021,18.263,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 27 2021,18.357,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 28 2021,17.271,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 29 2021,25.863,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 30 2021,16.769,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 01 2021,17.097,64,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 02 2021,17.352,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 03 2021,17.525,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 04 2021,17.621,77,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 05 2021,17.642,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 06 2021,17.787,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 07 2021,17.417,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 08 2021,17.275,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 09 2021,17.848,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 10 2021,17.526,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 11 2021,17.339,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 12 2021,18.088,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 13 2021,18.486,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 14 2021,17.796,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 15 2021,17.989,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 16 2021,17.764,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 17 2021,17.519,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 18 2021,17.56,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 19 2021,17.902,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 20 2021,17.917,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 21 2021,18.121,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 22 2021,17.949,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 23 2021,17.261,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 24 2021,18.091,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 25 2021,17.587,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 26 2021,17.621,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 27 2021,17.633,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 28 2021,17.117,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 29 2021,17.423,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 30 2021,17.65,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 31 2021,17.188,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 01 2021,17.503,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 02 2021,18.026,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 03 2021,17.29,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 04 2021,16.96,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 05 2021,18.066,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 06 2021,17.213,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 07 2021,17.533,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 08 2021,17.398,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 09 2021,17.397,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 10 2021,17.244,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 11 2021,17.04,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 12 2021,17.041,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 13 2021,17.109,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 14 2021,16.652,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 15 2021,16.464,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 16 2021,16.263,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 17 2021,16.139,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 18 2021,16.438,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 19 2021,16.256,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 20 2021,16.058,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 21 2021,16.343,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 22 2021,16.029,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 23 2021,16.098,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 24 2021,15.268,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 25 2021,14.867,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 26 2021,14.675,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 27 2021,15.195,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 28 2021,15.04,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 29 2021,15.438,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 30 2021,14.611,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 01 2021,14.491,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 02 2021,14.4,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 03 2021,14.486,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 04 2021,14.358,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 05 2021,13.97,76,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 06 2021,14.352,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 07 2021,14.18,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 08 2021,14.387,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 09 2021,14.414,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 10 2021,14.583,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 11 2021,14.087,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 12 2021,14.153,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 13 2021,13.982,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 14 2021,13.877,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 15 2021,14.303,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 16 2021,14.085,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 17 2021,14.311,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 18 2021,14.556,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 19 2021,15.026,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 20 2021,14.483,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 21 2021,14.287,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 22 2021,13.703,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 23 2021,14.309,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 24 2021,14.339,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 25 2021,14.128,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 26 2021,15.091,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 27 2021,14.331,22,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 28 2021,14.29,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 29 2021,14.732,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 30 2021,14.484,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 31 2021,14.415,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 01 2021,13.987,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 02 2021,14.395,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 03 2021,14.326,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 04 2021,14.751,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 05 2021,14.681,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 06 2021,14.287,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 07 2021,13.901,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 08 2021,14.282,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 09 2021,13.971,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 10 2021,14.056,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 11 2021,13.757,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 12 2021,13.634,35,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 13 2021,13.695,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 14 2021,13.755,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 15 2021,13.499,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 16 2021,13.485,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 17 2021,13.116,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 18 2021,12.77,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 19 2021,12.967,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 20 2021,13.326,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 21 2021,12.978,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 22 2021,13.31,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 23 2021,12.872,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 24 2021,13.052,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 25 2021,13.052,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 26 2021,12.887,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 27 2021,12.844,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 28 2021,12.761,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 29 2021,12.384,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 30 2021,12.444,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 31 2021,12.526,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 01 2021,12.4,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 02 2021,12.434,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 03 2021,12.817,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 04 2021,12.971,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 05 2021,13.096,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 06 2021,12.834,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 07 2021,12.958,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 08 2021,13.235,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 09 2021,13.084,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 10 2021,12.834,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 11 2021,12.95,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 12 2021,14.735,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 13 2021,16.994,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 14 2021,12.528,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 15 2021,12.205,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 16 2021,12.514,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 17 2021,12.571,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 18 2021,12.159,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
