,date,median_price,volume_sold,item,weapon,skin,wear
2806,Oct 28 2021,6.044,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2807,Oct 29 2021,6.208,125,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2808,Oct 30 2021,6.304,111,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2809,Oct 31 2021,6.437,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2810,Nov 01 2021,6.326,92,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2811,Nov 02 2021,6.327,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2812,Nov 03 2021,6.354,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2813,Nov 04 2021,6.621,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2814,Nov 05 2021,6.551,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2815,Nov 06 2021,6.646,98,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2816,Nov 07 2021,6.419,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2817,Nov 08 2021,6.454,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2818,Nov 09 2021,6.347,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2819,Nov 10 2021,6.236,113,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2820,Nov 11 2021,6.167,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2821,Nov 12 2021,6.037,109,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2822,Nov 13 2021,6.322,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2823,Nov 14 2021,6.703,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2824,Nov 15 2021,6.461,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2825,Nov 16 2021,6.682,89,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2826,Nov 17 2021,6.635,92,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2827,Nov 18 2021,6.811,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2828,Nov 19 2021,6.924,95,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2829,Nov 20 2021,7.135,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2830,Nov 21 2021,7.188,104,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2831,Nov 22 2021,7.164,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2832,Nov 23 2021,6.931,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2833,Nov 24 2021,6.891,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2834,Nov 25 2021,6.814,115,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2835,Nov 26 2021,6.645,107,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2836,Nov 27 2021,6.681,116,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2837,Nov 28 2021,6.778,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2838,Nov 29 2021,6.91,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2839,Nov 30 2021,6.659,124,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2840,Dec 01 2021,6.828,112,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2841,Dec 02 2021,7.0,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2842,Dec 03 2021,7.208,98,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2843,Dec 04 2021,7.405,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2844,Dec 05 2021,7.261,106,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2845,Dec 06 2021,7.315,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2846,Dec 07 2021,7.675,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2847,Dec 08 2021,7.671,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2848,Dec 09 2021,7.42,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2849,Dec 10 2021,7.375,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2850,Dec 11 2021,7.321,104,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2851,Dec 12 2021,7.532,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2852,Dec 13 2021,7.619,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2853,Dec 14 2021,7.64,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2854,Dec 15 2021,7.854,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2855,Dec 16 2021,7.179,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2856,Dec 17 2021,7.489,107,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2857,Dec 18 2021,7.603,89,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2858,Dec 19 2021,7.591,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2859,Dec 20 2021,7.528,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2860,Dec 21 2021,7.312,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2861,Dec 22 2021,7.274,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2862,Dec 23 2021,7.604,115,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2863,Dec 24 2021,8.808,112,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2864,Dec 25 2021,8.019,108,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2865,Dec 26 2021,8.008,104,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2866,Dec 27 2021,7.655,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2867,Dec 28 2021,7.843,95,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2868,Dec 29 2021,7.973,113,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2869,Dec 30 2021,7.94,117,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2870,Dec 31 2021,8.088,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2871,Jan 01 2022,8.077,102,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2872,Jan 02 2022,7.998,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2873,Jan 03 2022,8.21,101,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2874,Jan 04 2022,8.463,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2875,Jan 05 2022,8.316,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2876,Jan 06 2022,8.46,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2877,Jan 07 2022,8.612,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2878,Jan 08 2022,8.652,92,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2879,Jan 09 2022,8.445,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2880,Jan 10 2022,8.197,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2881,Jan 11 2022,8.232,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2882,Jan 12 2022,8.183,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2883,Jan 13 2022,8.178,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2884,Jan 14 2022,8.213,89,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2885,Jan 15 2022,8.042,111,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2886,Jan 16 2022,8.294,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2887,Jan 17 2022,8.378,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2888,Jan 18 2022,8.468,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2889,Jan 19 2022,8.918,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2890,Jan 20 2022,9.102,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2891,Jan 21 2022,9.194,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2892,Jan 22 2022,8.796,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2893,Jan 23 2022,8.584,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2894,Jan 24 2022,8.502,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2895,Jan 25 2022,8.543,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2896,Jan 26 2022,8.41,75,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2897,Jan 27 2022,8.237,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2898,Jan 28 2022,7.959,100,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2899,Jan 29 2022,8.36,110,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2900,Jan 30 2022,8.323,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2901,Jan 31 2022,8.166,105,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2902,Feb 01 2022,8.203,98,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2903,Feb 02 2022,8.318,104,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2904,Feb 03 2022,8.277,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2905,Feb 04 2022,8.481,75,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2906,Feb 05 2022,8.553,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2907,Feb 06 2022,8.573,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2908,Feb 07 2022,8.389,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2909,Feb 08 2022,11.198,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2910,Feb 09 2022,8.472,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2911,Feb 10 2022,8.601,102,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2912,Feb 11 2022,8.432,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2913,Feb 12 2022,8.445,98,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2914,Feb 13 2022,8.517,92,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2915,Feb 14 2022,8.511,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2916,Feb 15 2022,8.257,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2917,Feb 16 2022,8.465,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2918,Feb 17 2022,8.603,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2919,Feb 18 2022,8.801,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2920,Feb 19 2022,8.429,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2921,Feb 20 2022,8.504,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2922,Feb 21 2022,8.543,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2923,Feb 22 2022,8.39,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2924,Feb 23 2022,8.743,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2925,Feb 24 2022,8.696,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2926,Feb 25 2022,8.988,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2927,Feb 26 2022,8.617,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2928,Feb 27 2022,8.773,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2929,Feb 28 2022,8.644,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2930,Mar 01 2022,8.442,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2931,Mar 02 2022,8.368,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2932,Mar 03 2022,8.638,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2933,Mar 04 2022,8.916,102,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2934,Mar 05 2022,8.854,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2935,Mar 06 2022,8.828,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2936,Mar 07 2022,8.69,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2937,Mar 08 2022,8.192,124,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2938,Mar 09 2022,8.508,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2939,Mar 10 2022,8.66,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2940,Mar 11 2022,9.043,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2941,Mar 12 2022,9.076,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2942,Mar 13 2022,9.242,95,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2943,Mar 14 2022,9.068,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2944,Mar 15 2022,9.181,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2945,Mar 16 2022,8.978,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2946,Mar 17 2022,9.448,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2947,Mar 18 2022,10.238,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2948,Mar 19 2022,9.865,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2949,Mar 20 2022,9.522,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2950,Mar 21 2022,9.445,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2951,Mar 22 2022,9.373,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2952,Mar 23 2022,8.97,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2953,Mar 24 2022,9.11,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2954,Mar 25 2022,9.012,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2955,Mar 26 2022,10.808,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2956,Mar 27 2022,8.636,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2957,Mar 28 2022,8.951,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2958,Mar 29 2022,9.097,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2959,Mar 30 2022,9.174,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2960,Mar 31 2022,9.436,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2961,Apr 01 2022,10.99,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2962,Apr 02 2022,9.128,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2963,Apr 03 2022,9.306,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2964,Apr 04 2022,8.969,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2965,Apr 05 2022,9.029,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2966,Apr 06 2022,9.274,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2967,Apr 07 2022,8.991,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2968,Apr 08 2022,9.127,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2969,Apr 09 2022,9.156,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2970,Apr 10 2022,8.624,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2971,Apr 11 2022,9.197,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2972,Apr 12 2022,8.841,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2973,Apr 13 2022,9.079,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2974,Apr 14 2022,9.33,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2975,Apr 15 2022,9.208,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2976,Apr 16 2022,9.3,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2977,Apr 17 2022,9.402,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2978,Apr 18 2022,9.648,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2979,Apr 19 2022,9.716,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2980,Apr 20 2022,9.655,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2981,Apr 21 2022,9.757,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2982,Apr 22 2022,15.225,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2983,Apr 23 2022,9.708,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2984,Apr 24 2022,9.878,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2985,Apr 25 2022,9.504,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2986,Apr 26 2022,9.338,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2987,Apr 27 2022,9.25,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2988,Apr 28 2022,8.951,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2989,Apr 29 2022,8.778,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2990,Apr 30 2022,8.992,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2991,May 01 2022,8.948,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2992,May 02 2022,9.74,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2993,May 03 2022,8.998,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2994,May 04 2022,8.681,133,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2995,May 05 2022,8.722,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2996,May 06 2022,8.731,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2997,May 07 2022,8.721,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2998,May 08 2022,8.704,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
2999,May 09 2022,8.806,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3000,May 10 2022,8.882,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3001,May 11 2022,8.585,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3002,May 12 2022,8.567,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3003,May 13 2022,8.578,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3004,May 14 2022,8.379,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3005,May 15 2022,8.354,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3006,May 16 2022,8.622,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3007,May 17 2022,8.608,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3008,May 18 2022,8.757,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3009,May 19 2022,9.203,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3010,May 20 2022,9.919,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3011,May 21 2022,9.262,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3012,May 22 2022,9.04,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3013,May 23 2022,8.813,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3014,May 24 2022,9.097,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3015,May 25 2022,8.99,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3016,May 26 2022,8.676,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3017,May 27 2022,8.813,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3018,May 28 2022,8.656,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3019,May 29 2022,8.723,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3020,May 30 2022,8.934,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3021,May 31 2022,9.242,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3022,Jun 01 2022,9.334,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3023,Jun 02 2022,9.496,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3024,Jun 03 2022,9.401,129,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3025,Jun 04 2022,9.551,109,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3026,Jun 05 2022,9.434,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3027,Jun 06 2022,9.612,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3028,Jun 07 2022,9.464,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3029,Jun 08 2022,9.587,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3030,Jun 09 2022,9.477,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3031,Jun 10 2022,9.328,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3032,Jun 11 2022,9.118,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3033,Jun 12 2022,9.377,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3034,Jun 13 2022,9.067,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3035,Jun 14 2022,9.258,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3036,Jun 15 2022,9.17,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3037,Jun 16 2022,8.95,89,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3038,Jun 17 2022,9.295,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3039,Jun 18 2022,9.426,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3040,Jun 19 2022,9.271,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3041,Jun 20 2022,9.043,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3042,Jun 21 2022,9.685,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3043,Jun 22 2022,9.018,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3044,Jun 23 2022,8.908,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3045,Jun 24 2022,8.527,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3046,Jun 25 2022,8.204,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3047,Jun 26 2022,8.335,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3048,Jun 27 2022,8.488,114,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3049,Jun 28 2022,8.463,99,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3050,Jun 29 2022,8.335,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3051,Jun 30 2022,8.465,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3052,Jul 01 2022,9.323,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3053,Jul 02 2022,9.061,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3054,Jul 03 2022,9.196,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3055,Jul 04 2022,9.312,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3056,Jul 05 2022,9.635,140,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3057,Jul 06 2022,9.551,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3058,Jul 07 2022,9.9,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3059,Jul 08 2022,10.104,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3060,Jul 09 2022,9.641,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3061,Jul 10 2022,9.833,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3062,Jul 11 2022,10.311,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3063,Jul 12 2022,10.328,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3064,Jul 13 2022,11.173,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3065,Jul 14 2022,11.488,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3066,Jul 15 2022,9.695,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3067,Jul 16 2022,10.303,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3068,Jul 17 2022,9.458,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3069,Jul 18 2022,10.351,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3070,Jul 19 2022,9.845,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3071,Jul 20 2022,9.856,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3072,Jul 21 2022,9.474,105,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3073,Jul 22 2022,9.42,103,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3074,Jul 23 2022,9.281,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3075,Jul 24 2022,9.531,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3076,Jul 25 2022,9.599,107,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3077,Jul 26 2022,9.936,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3078,Jul 27 2022,9.709,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3079,Jul 28 2022,10.194,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3080,Jul 29 2022,10.248,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3081,Jul 30 2022,9.732,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3082,Jul 31 2022,9.949,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3083,Aug 01 2022,10.488,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3084,Aug 02 2022,10.701,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3085,Aug 03 2022,10.99,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3086,Aug 04 2022,11.192,92,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3087,Aug 05 2022,11.727,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3088,Aug 06 2022,11.305,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3089,Aug 07 2022,11.15,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3090,Aug 08 2022,10.617,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3091,Aug 09 2022,10.398,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3092,Aug 10 2022,10.317,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3093,Aug 11 2022,10.402,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3094,Aug 12 2022,10.03,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3095,Aug 13 2022,9.877,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3096,Aug 14 2022,9.974,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3097,Aug 15 2022,10.13,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3098,Aug 16 2022,9.595,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3099,Aug 17 2022,9.458,101,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3100,Aug 18 2022,9.655,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3101,Aug 19 2022,9.907,75,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3102,Aug 20 2022,10.147,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3103,Aug 21 2022,10.007,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3104,Aug 22 2022,10.155,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3105,Aug 23 2022,10.302,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3106,Aug 24 2022,10.025,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3107,Aug 25 2022,9.884,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3108,Aug 26 2022,9.947,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3109,Aug 27 2022,9.565,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3110,Aug 28 2022,9.57,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
