date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 23 2023,2023-05-23,8.727,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 24 2023,2023-05-24,8.514,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 25 2023,2023-05-25,8.537,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 26 2023,2023-05-26,9.074,43,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 27 2023,2023-05-27,9.056,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 28 2023,2023-05-28,8.961,49,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 29 2023,2023-05-29,9.394,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 30 2023,2023-05-30,9.301,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
May 31 2023,2023-05-31,8.926,45,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 01 2023,2023-06-01,9.116,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 02 2023,2023-06-02,9.053,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 03 2023,2023-06-03,9.284,44,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 04 2023,2023-06-04,9.215,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 05 2023,2023-06-05,9.176,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 06 2023,2023-06-06,9.688,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 07 2023,2023-06-07,9.835,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 08 2023,2023-06-08,9.204,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 09 2023,2023-06-09,9.427,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 10 2023,2023-06-10,10.006,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 11 2023,2023-06-11,9.315,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 12 2023,2023-06-12,9.852,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 13 2023,2023-06-13,10.169,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 14 2023,2023-06-14,9.769,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 15 2023,2023-06-15,9.744,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 16 2023,2023-06-16,10.436,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 17 2023,2023-06-17,10.862,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 18 2023,2023-06-18,11.569,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 19 2023,2023-06-19,11.05,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 20 2023,2023-06-20,11.184,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 21 2023,2023-06-21,10.641,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 22 2023,2023-06-22,10.19,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 23 2023,2023-06-23,10.032,46,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 24 2023,2023-06-24,9.977,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 25 2023,2023-06-25,9.617,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 26 2023,2023-06-26,10.271,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 27 2023,2023-06-27,9.382,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 28 2023,2023-06-28,10.323,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 29 2023,2023-06-29,9.859,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jun 30 2023,2023-06-30,8.888,36,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 01 2023,2023-07-01,9.45,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 02 2023,2023-07-02,8.99,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 03 2023,2023-07-03,8.922,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 04 2023,2023-07-04,9.081,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 05 2023,2023-07-05,9.499,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 06 2023,2023-07-06,8.833,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 07 2023,2023-07-07,9.224,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 08 2023,2023-07-08,8.273,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 09 2023,2023-07-09,8.885,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 10 2023,2023-07-10,8.942,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 11 2023,2023-07-11,8.456,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 12 2023,2023-07-12,8.464,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 13 2023,2023-07-13,8.375,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 14 2023,2023-07-14,9.096,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 15 2023,2023-07-15,8.915,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 16 2023,2023-07-16,8.959,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 17 2023,2023-07-17,8.985,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 18 2023,2023-07-18,8.696,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 19 2023,2023-07-19,8.858,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 20 2023,2023-07-20,8.984,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 21 2023,2023-07-21,8.813,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 22 2023,2023-07-22,9.218,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 23 2023,2023-07-23,9.084,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 24 2023,2023-07-24,9.487,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 25 2023,2023-07-25,8.677,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 26 2023,2023-07-26,8.981,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 27 2023,2023-07-27,8.857,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 28 2023,2023-07-28,8.889,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 29 2023,2023-07-29,8.966,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 30 2023,2023-07-30,8.79,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jul 31 2023,2023-07-31,8.65,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 01 2023,2023-08-01,11.474,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 02 2023,2023-08-02,8.712,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 03 2023,2023-08-03,8.746,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 04 2023,2023-08-04,8.896,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 05 2023,2023-08-05,9.082,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 06 2023,2023-08-06,8.701,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 07 2023,2023-08-07,9.31,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 08 2023,2023-08-08,8.499,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 09 2023,2023-08-09,8.803,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 10 2023,2023-08-10,9.06,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 11 2023,2023-08-11,9.239,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 12 2023,2023-08-12,8.825,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 13 2023,2023-08-13,9.635,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 14 2023,2023-08-14,9.09,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 15 2023,2023-08-15,9.116,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 16 2023,2023-08-16,8.407,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 17 2023,2023-08-17,9.373,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 18 2023,2023-08-18,10.458,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 19 2023,2023-08-19,8.812,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 20 2023,2023-08-20,16.562,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 21 2023,2023-08-21,9.025,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 22 2023,2023-08-22,8.872,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 23 2023,2023-08-23,10.171,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 24 2023,2023-08-24,9.377,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 25 2023,2023-08-25,9.384,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 26 2023,2023-08-26,9.57,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 27 2023,2023-08-27,9.26,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 28 2023,2023-08-28,9.327,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 29 2023,2023-08-29,8.683,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 30 2023,2023-08-30,9.086,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Aug 31 2023,2023-08-31,9.036,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 01 2023,2023-09-01,9.519,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 02 2023,2023-09-02,9.556,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 03 2023,2023-09-03,10.983,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 04 2023,2023-09-04,9.414,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 05 2023,2023-09-05,9.259,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 06 2023,2023-09-06,9.584,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 07 2023,2023-09-07,9.615,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 08 2023,2023-09-08,10.001,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 09 2023,2023-09-09,9.758,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 10 2023,2023-09-10,9.638,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 11 2023,2023-09-11,10.208,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 12 2023,2023-09-12,9.819,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 13 2023,2023-09-13,9.303,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 14 2023,2023-09-14,9.981,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 15 2023,2023-09-15,12.479,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 16 2023,2023-09-16,9.957,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 17 2023,2023-09-17,9.68,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 18 2023,2023-09-18,9.818,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 19 2023,2023-09-19,10.084,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 20 2023,2023-09-20,9.429,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 21 2023,2023-09-21,9.726,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 22 2023,2023-09-22,9.531,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 23 2023,2023-09-23,9.63,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 24 2023,2023-09-24,9.453,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 25 2023,2023-09-25,10.022,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 26 2023,2023-09-26,11.313,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 27 2023,2023-09-27,10.086,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 28 2023,2023-09-28,9.995,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 29 2023,2023-09-29,10.131,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Sep 30 2023,2023-09-30,10.289,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 01 2023,2023-10-01,10.604,40,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 02 2023,2023-10-02,10.132,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 03 2023,2023-10-03,10.001,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 04 2023,2023-10-04,9.778,54,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 05 2023,2023-10-05,10.401,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 06 2023,2023-10-06,13.459,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 07 2023,2023-10-07,10.014,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 08 2023,2023-10-08,9.845,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 09 2023,2023-10-09,10.172,42,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 10 2023,2023-10-10,10.312,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 11 2023,2023-10-11,10.301,35,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 12 2023,2023-10-12,10.127,41,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 13 2023,2023-10-13,10.149,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 14 2023,2023-10-14,10.784,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 15 2023,2023-10-15,10.134,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 16 2023,2023-10-16,9.777,34,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 17 2023,2023-10-17,10.129,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 18 2023,2023-10-18,10.372,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 19 2023,2023-10-19,10.116,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 20 2023,2023-10-20,10.2,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 21 2023,2023-10-21,11.134,38,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 22 2023,2023-10-22,10.54,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 23 2023,2023-10-23,9.744,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 24 2023,2023-10-24,9.908,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 25 2023,2023-10-25,10.072,33,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 26 2023,2023-10-26,10.493,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 27 2023,2023-10-27,9.53,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 28 2023,2023-10-28,9.082,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 29 2023,2023-10-29,9.294,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 30 2023,2023-10-30,9.189,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Oct 31 2023,2023-10-31,8.859,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 01 2023,2023-11-01,8.716,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 02 2023,2023-11-02,9.086,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 03 2023,2023-11-03,9.221,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 04 2023,2023-11-04,10.0,39,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 05 2023,2023-11-05,9.462,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 06 2023,2023-11-06,9.502,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 07 2023,2023-11-07,9.114,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 08 2023,2023-11-08,9.082,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 09 2023,2023-11-09,8.945,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 10 2023,2023-11-10,9.07,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 11 2023,2023-11-11,9.134,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 12 2023,2023-11-12,9.504,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 13 2023,2023-11-13,9.591,25,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 14 2023,2023-11-14,9.283,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 15 2023,2023-11-15,8.476,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 16 2023,2023-11-16,8.376,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 17 2023,2023-11-17,8.336,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 18 2023,2023-11-18,9.151,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 19 2023,2023-11-19,9.749,11,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 20 2023,2023-11-20,18.334,27,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 21 2023,2023-11-21,7.98,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 22 2023,2023-11-22,7.774,32,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 23 2023,2023-11-23,7.606,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 24 2023,2023-11-24,8.022,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 25 2023,2023-11-25,7.485,37,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 26 2023,2023-11-26,7.28,30,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 27 2023,2023-11-27,8.024,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 28 2023,2023-11-28,7.317,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 29 2023,2023-11-29,7.496,11,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Nov 30 2023,2023-11-30,7.4,11,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 01 2023,2023-12-01,8.196,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 02 2023,2023-12-02,7.861,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 03 2023,2023-12-03,7.783,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 04 2023,2023-12-04,10.444,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 05 2023,2023-12-05,7.843,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 06 2023,2023-12-06,8.029,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 07 2023,2023-12-07,7.259,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 08 2023,2023-12-08,7.682,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 09 2023,2023-12-09,7.863,48,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 10 2023,2023-12-10,8.324,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 11 2023,2023-12-11,8.657,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 12 2023,2023-12-12,7.963,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 13 2023,2023-12-13,8.254,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 14 2023,2023-12-14,9.0,26,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 15 2023,2023-12-15,8.199,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 16 2023,2023-12-16,8.206,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 17 2023,2023-12-17,8.513,31,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 18 2023,2023-12-18,9.604,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 19 2023,2023-12-19,8.507,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 20 2023,2023-12-20,8.893,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 21 2023,2023-12-21,8.245,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 22 2023,2023-12-22,8.148,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 23 2023,2023-12-23,7.534,22,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 24 2023,2023-12-24,8.808,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 25 2023,2023-12-25,8.603,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 26 2023,2023-12-26,7.998,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 27 2023,2023-12-27,8.184,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 28 2023,2023-12-28,7.708,20,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 29 2023,2023-12-29,8.029,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 30 2023,2023-12-30,7.844,16,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Dec 31 2023,2023-12-31,8.122,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 01 2024,2024-01-01,7.968,23,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 02 2024,2024-01-02,7.939,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 03 2024,2024-01-03,8.21,28,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 04 2024,2024-01-04,7.734,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 05 2024,2024-01-05,8.524,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 06 2024,2024-01-06,8.789,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 07 2024,2024-01-07,8.278,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 08 2024,2024-01-08,7.838,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 09 2024,2024-01-09,7.641,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 10 2024,2024-01-10,8.929,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 11 2024,2024-01-11,8.376,13,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 12 2024,2024-01-12,7.591,8,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 13 2024,2024-01-13,8.118,10,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 14 2024,2024-01-14,7.914,24,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 15 2024,2024-01-15,8.555,29,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 16 2024,2024-01-16,9.161,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 17 2024,2024-01-17,7.979,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 18 2024,2024-01-18,8.451,21,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 19 2024,2024-01-19,9.149,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 20 2024,2024-01-20,9.556,13,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 21 2024,2024-01-21,8.259,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 22 2024,2024-01-22,8.453,15,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 23 2024,2024-01-23,7.796,19,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 24 2024,2024-01-24,7.758,14,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 25 2024,2024-01-25,7.569,18,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
Jan 26 2024,2024-01-26,7.577,17,USP-S | Guardian,USP-S,Guardian,Minimal Wear,1,1,1
