date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 07 2022,2022-10-07,1.613,0.03174112238989667,0.033233220498258866,0.5584185656414721,0.5608892353255713,0.3050215005786033,0.3280028466850915,257,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 08 2022,2022-10-08,1.623,0.030557351392645395,0.03418764674469816,0.558338524264558,0.5608892353255713,0.3050215005786033,0.3280028466850915,263,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 09 2022,2022-10-09,1.622,0.030904450447580282,0.034737266598049404,0.5582583360389614,0.5608892353255713,0.3050215005786033,0.3280028466850915,255,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 10 2022,2022-10-10,1.626,0.031005820736369986,0.03533938957233101,0.558178890909484,0.5608892353255713,0.3050215005786033,0.3280028466850915,213,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 11 2022,2022-10-11,1.631,0.03194033590097256,0.03606281451210382,0.558100380556655,0.5608892353255713,0.3050215005786033,0.3280028466850915,204,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 12 2022,2022-10-12,1.614,0.03186510720940627,0.03548229036450004,0.5580188912756816,0.5608892353255713,0.3050215005786033,0.3280028466850915,185,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 13 2022,2022-10-13,1.625,0.032899358900861105,0.03543835035739706,0.5579393571945103,0.5608892353255713,0.3050215005786033,0.3280028466850915,242,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 14 2022,2022-10-14,1.569,0.03295215968008651,0.03475093719960037,0.5578509062503804,0.5608892353255713,0.3050215005786033,0.3280028466850915,177,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 15 2022,2022-10-15,1.597,0.033071430876598105,0.033651273506056165,0.5577667063418574,0.5608892353255713,0.3050215005786033,0.3280028466850915,325,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 16 2022,2022-10-16,1.645,0.0350041212679719,0.035247322901320044,0.5576909669146879,0.5608892353255713,0.3050215005786033,0.3280028466850915,273,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 17 2022,2022-10-17,1.624,0.03544996473899183,0.03488706590640315,0.5576113810823693,0.5608892353255713,0.3050215005786033,0.3280028466850915,225,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 18 2022,2022-10-18,1.657,0.037750298773215965,0.03699870540032994,0.5575380374251169,0.5608892353255713,0.3050215005786033,0.3280028466850915,204,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 19 2022,2022-10-19,1.629,0.03839823092183876,0.03650259748908801,0.5574594022787953,0.5608892353255713,0.3050215005786033,0.3280028466850915,209,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 20 2022,2022-10-20,1.622,0.03887884216141121,0.035655961178046494,0.5573795496191584,0.5608892353255713,0.3050215005786033,0.3280028466850915,192,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 21 2022,2022-10-21,1.599,0.03857078878014151,0.034503550494151256,0.557295863121489,0.5608892353255713,0.3050215005786033,0.3280028466850915,234,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 22 2022,2022-10-22,1.534,0.03955842470970098,0.03756816867987578,0.5572031937860793,0.5608892353255713,0.3050215005786033,0.3280028466850915,290,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 23 2022,2022-10-23,1.546,0.03913102070742648,0.03863959476082279,0.5571120230205635,0.5608892353255713,0.3050215005786033,0.3280028466850915,233,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 24 2022,2022-10-24,1.526,0.039908170453697246,0.04117869589435245,0.5570185285837518,0.5608892353255713,0.3050215005786033,0.3280028466850915,199,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 25 2022,2022-10-25,1.468,0.04531554755898359,0.05026754371496507,0.5569197180946964,0.5608892353255713,0.3050215005786033,0.3280028466850915,213,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 26 2022,2022-10-26,1.48,0.04894074531226402,0.05498947348420924,0.5568218860955771,0.5608892353255713,0.3050215005786033,0.3280028466850915,235,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 27 2022,2022-10-27,1.462,0.052766237899481594,0.060355560427802206,0.5567227529849119,0.5608892353255713,0.3050215005786033,0.3280028466850915,245,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 28 2022,2022-10-28,1.471,0.055984850167447524,0.06328645886467181,0.5566243217603383,0.5608892353255713,0.3050215005786033,0.3280028466850915,215,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 29 2022,2022-10-29,1.462,0.059500990042919484,0.06616250359549639,0.5565252939210648,0.5608892353255713,0.3050215005786033,0.3280028466850915,265,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 30 2022,2022-10-30,1.471,0.06238501146243402,0.06742695768618487,0.5564269671480606,0.5608892353255713,0.3050215005786033,0.3280028466850915,270,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Oct 31 2022,2022-10-31,1.502,0.06360554627732526,0.06633376921519163,0.556331334646732,0.5608892353255713,0.3050215005786033,0.3280028466850915,242,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 01 2022,2022-11-01,1.487,0.06552953181753571,0.06590983030087333,0.5562343939140102,0.5608892353255713,0.3050215005786033,0.3280028466850915,223,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 02 2022,2022-11-02,1.493,0.06684564480862268,0.06498555126604501,0.5561380283331488,0.5608892353255713,0.3050215005786033,0.3280028466850915,201,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 03 2022,2022-11-03,1.525,0.06705835509838573,0.06296969878164482,0.5560449117081959,0.5608892353255713,0.3050215005786033,0.3280028466850915,229,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 04 2022,2022-11-04,1.524,0.06652595207019565,0.06102389672944529,0.5559517310636233,0.5608892353255713,0.3050215005786033,0.3280028466850915,223,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 05 2022,2022-11-05,1.592,0.06645825757567973,0.06052958554022326,0.5558675903176185,0.5608892353255713,0.3050215005786033,0.3280028466850915,226,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 06 2022,2022-11-06,1.51,0.0663557462279387,0.05907945242308355,0.5557730266676746,0.5608892353255713,0.3050215005786033,0.3280028466850915,260,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 07 2022,2022-11-07,1.537,0.0652940299324745,0.0571458711241857,0.5556814620373868,0.5608892353255713,0.3050215005786033,0.3280028466850915,201,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 08 2022,2022-11-08,1.55,0.06405794790383489,0.05533366400110315,0.5555915337919108,0.5608892353255713,0.3050215005786033,0.3280028466850915,190,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 09 2022,2022-11-09,1.517,0.06283063349785932,0.05383200598329501,0.5554978274864663,0.5608892353255713,0.3050215005786033,0.3280028466850915,230,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 10 2022,2022-11-10,1.555,0.06091185453574418,0.052225521324866055,0.5554086280473555,0.5608892353255713,0.3050215005786033,0.3280028466850915,231,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 11 2022,2022-11-11,1.599,0.060397495571087326,0.052637252181944566,0.5553258230456508,0.5608892353255713,0.3050215005786033,0.3280028466850915,201,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 12 2022,2022-11-12,1.622,0.060264407825596826,0.05455188136628383,0.5552468799212416,0.5608892353255713,0.3050215005786033,0.3280028466850915,233,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 13 2022,2022-11-13,1.585,0.06054663824106176,0.05353942078462273,0.5551619841807509,0.5608892353255713,0.3050215005786033,0.3280028466850915,252,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 14 2022,2022-11-14,1.656,0.06315024958765951,0.05805260358226154,0.5550893956298136,0.5608892353255713,0.3050215005786033,0.3280028466850915,209,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 15 2022,2022-11-15,1.598,0.06122298606719265,0.05704196411676648,0.55500656352325,0.5608892353255713,0.3050215005786033,0.3280028466850915,187,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 16 2022,2022-11-16,1.608,0.06059343502237881,0.056441094859546376,0.5549253765976447,0.5608892353255713,0.3050215005786033,0.3280028466850915,191,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 17 2022,2022-11-17,1.603,0.05793318585218344,0.05547830540962974,0.5548434091746706,0.5608892353255713,0.3050215005786033,0.3280028466850915,210,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 18 2022,2022-11-18,1.566,0.05586704249176519,0.05365884751960135,0.5547559742643856,0.5608892353255713,0.3050215005786033,0.3280028466850915,208,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 19 2022,2022-11-19,1.57,0.054088433335462,0.05190876708815111,0.5546691301067637,0.5608892353255713,0.3050215005786033,0.3280028466850915,329,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 20 2022,2022-11-20,1.544,0.052961067895565615,0.05051303323632536,0.5545789351916787,0.5608892353255713,0.3050215005786033,0.3280028466850915,290,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 21 2022,2022-11-21,1.533,0.052964486041159956,0.04949861867300192,0.5544874840421091,0.5608892353255713,0.3050215005786033,0.3280028466850915,191,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 22 2022,2022-11-22,1.528,0.05298128058049414,0.04865651385123492,0.5543955135013512,0.5608892353255713,0.3050215005786033,0.3280028466850915,209,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 23 2022,2022-11-23,1.463,0.05469948202065831,0.05299426720295474,0.5542977603379334,0.5608892353255713,0.3050215005786033,0.3280028466850915,330,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 24 2022,2022-11-24,1.441,0.05606260867948437,0.05854541049320941,0.5541987176721773,0.5608892353255713,0.3050215005786033,0.3280028466850915,246,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 25 2022,2022-11-25,1.384,0.06176760301002556,0.06973932568959067,0.5540977380980903,0.5608892353255713,0.3050215005786033,0.3280028466850915,250,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 26 2022,2022-11-26,1.372,0.06722578186322055,0.07897702800617468,0.5539966675484435,0.5608892353255713,0.3050215005786033,0.3280028466850915,297,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 27 2022,2022-11-27,1.379,0.07189586978365897,0.08473744023506949,0.5538957259831977,0.5608892353255713,0.3050215005786033,0.3280028466850915,308,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 28 2022,2022-11-28,1.424,0.07337931682651345,0.08514345319902365,0.5537960832562129,0.5608892353255713,0.3050215005786033,0.3280028466850915,263,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 29 2022,2022-11-29,1.378,0.07756676767966172,0.08874516743717409,0.5536952390375182,0.5608892353255713,0.3050215005786033,0.3280028466850915,257,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 30 2022,2022-11-30,1.388,0.08125954585830603,0.09042457056706883,0.553594604221253,0.5608892353255713,0.3050215005786033,0.3280028466850915,198,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 01 2022,2022-12-01,1.473,0.0814818292979595,0.08762366881995816,0.5534979916828228,0.5608892353255713,0.3050215005786033,0.3280028466850915,199,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 02 2022,2022-12-02,1.486,0.08156359904791997,0.08476854922391061,0.5534024549175433,0.5608892353255713,0.3050215005786033,0.3280028466850915,198,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 03 2022,2022-12-03,1.487,0.08172997311722172,0.08200061685287637,0.5533070508381549,0.5608892353255713,0.3050215005786033,0.3280028466850915,251,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 04 2022,2022-12-04,1.539,0.08182811393329144,0.0801659169002992,0.553216937935721,0.5608892353255713,0.3050215005786033,0.3280028466850915,234,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 05 2022,2022-12-05,1.541,0.08072205754753332,0.07837339857347661,0.5531271052337471,0.5608892353255713,0.3050215005786033,0.3280028466850915,197,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 06 2022,2022-12-06,1.55,0.08097455255149115,0.07689838814298669,0.5530384138291683,0.5608892353255713,0.3050215005786033,0.3280028466850915,229,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 07 2022,2022-12-07,1.54,0.0810033985380077,0.07499338969234753,0.5529485476126564,0.5608892353255713,0.3050215005786033,0.3280028466850915,223,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 08 2022,2022-12-08,1.553,0.08104870112480307,0.0735575214373487,0.552860317685147,0.5608892353255713,0.3050215005786033,0.3280028466850915,211,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 09 2022,2022-12-09,1.523,0.08105848605121002,0.07125435396204656,0.5527686216541221,0.5608892353255713,0.3050215005786033,0.3280028466850915,226,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 10 2022,2022-12-10,1.502,0.0807622094964796,0.06893511744886976,0.5526748685980638,0.5608892353255713,0.3050215005786033,0.3280028466850915,259,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 11 2022,2022-12-11,1.557,0.07960261215603154,0.0677967144245149,0.5525872793889308,0.5608892353255713,0.3050215005786033,0.3280028466850915,244,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 12 2022,2022-12-12,1.547,0.07720621736618478,0.06618719310645073,0.5524984715468617,0.5608892353255713,0.3050215005786033,0.3280028466850915,187,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 13 2022,2022-12-13,1.548,0.07626653956661346,0.06460010565655674,0.5524098284494919,0.5608892353255713,0.3050215005786033,0.3280028466850915,179,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 14 2022,2022-12-14,1.525,0.07116081835504699,0.06252595552901673,0.5523185682747797,0.5608892353255713,0.3050215005786033,0.3280028466850915,233,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 15 2022,2022-12-15,1.517,0.06901481600048381,0.06047571659261123,0.5522265098064514,0.5608892353255713,0.3050215005786033,0.3280028466850915,201,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 16 2022,2022-12-16,1.505,0.06607453123674271,0.058559591483685905,0.5521333118903144,0.5608892353255713,0.3050215005786033,0.3280028466850915,221,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 17 2022,2022-12-17,1.532,0.06343487021043726,0.056788894637706616,0.5520429584160366,0.5608892353255713,0.3050215005786033,0.3280028466850915,227,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 18 2022,2022-12-18,1.534,0.062487893080207996,0.05509891753271484,0.5519528747373089,0.5608892353255713,0.3050215005786033,0.3280028466850915,195,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 19 2022,2022-12-19,1.498,0.0608873937086976,0.053518557881522766,0.5518591677267238,0.5608892353255713,0.3050215005786033,0.3280028466850915,200,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 20 2022,2022-12-20,1.502,0.0601535296257088,0.051888639410888254,0.5517658734073774,0.5608892353255713,0.3050215005786033,0.3280028466850915,214,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 21 2022,2022-12-21,1.49,0.05964400134586834,0.05058946630176072,0.5516715623802211,0.5608892353255713,0.3050215005786033,0.3280028466850915,232,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 22 2022,2022-12-22,1.485,0.059219453544887724,0.04945836776953655,0.5515768843572475,0.5608892353255713,0.3050215005786033,0.3280028466850915,266,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 23 2022,2022-12-23,1.46,0.05926697826477973,0.04956855995284226,0.551480426043438,0.5608892353255713,0.3050215005786033,0.3280028466850915,323,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 24 2022,2022-12-24,1.467,0.058733608620647554,0.049058460687656756,0.5513844887946326,0.5608892353255713,0.3050215005786033,0.3280028466850915,329,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 25 2022,2022-12-25,1.482,0.05528571555855862,0.04782528804515634,0.5512897173082439,0.5608892353255713,0.3050215005786033,0.3280028466850915,252,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 26 2022,2022-12-26,1.466,0.05067471200486419,0.04724149846730636,0.5511938102316225,0.5608892353255713,0.3050215005786033,0.3280028466850915,262,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 27 2022,2022-12-27,1.473,0.045873839989657175,0.04626017628585147,0.5510984503286507,0.5608892353255713,0.3050215005786033,0.3280028466850915,293,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 28 2022,2022-12-28,1.473,0.04394051621808327,0.04525092796153633,0.5510031397809154,0.5608892353255713,0.3050215005786033,0.3280028466850915,333,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 29 2022,2022-12-29,1.471,0.03784305156456847,0.04429572346852391,0.5509077333674901,0.5608892353255713,0.3050215005786033,0.3280028466850915,252,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 30 2022,2022-12-30,1.466,0.031811513855640336,0.043517714243508775,0.5508120250838883,0.5608892353255713,0.3050215005786033,0.3280028466850915,253,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 31 2022,2022-12-31,1.451,0.03284481099336521,0.043476202525021775,0.5507154113559771,0.5608892353255713,0.3050215005786033,0.3280028466850915,217,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 01 2023,2023-01-01,1.45,0.03421708923033578,0.043326080106363254,0.5506187899829428,0.5608892353255713,0.3050215005786033,0.3280028466850915,263,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 02 2023,2023-01-02,1.457,0.035170259118056366,0.042664566918590906,0.5505226418230996,0.5608892353255713,0.3050215005786033,0.3280028466850915,280,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 03 2023,2023-01-03,1.471,0.0349920187943587,0.041458633643152894,0.5504274844226104,0.5608892353255713,0.3050215005786033,0.3280028466850915,264,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 04 2023,2023-01-04,1.472,0.03455066245177419,0.04025062420465104,0.5503324482776593,0.5608892353255713,0.3050215005786033,0.3280028466850915,304,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 05 2023,2023-01-05,1.5,0.0331794320722646,0.03910892130717739,0.5502397425719129,0.5608892353255713,0.3050215005786033,0.3280028466850915,260,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 06 2023,2023-01-06,1.475,0.032403632547804845,0.037926629595087066,0.5501450232023839,0.5608892353255713,0.3050215005786033,0.3280028466850915,260,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 07 2023,2023-01-07,1.476,0.03065913825623536,0.036756652603943354,0.5500504271309221,0.5608892353255713,0.3050215005786033,0.3280028466850915,299,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 08 2023,2023-01-08,1.479,0.03019874778546839,0.035579899830614506,0.5499561070854563,0.5608892353255713,0.3050215005786033,0.3280028466850915,315,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 09 2023,2023-01-09,1.523,0.030700930383801624,0.03574242590373504,0.5498658436431443,0.5608892353255713,0.3050215005786033,0.3280028466850915,254,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 10 2023,2023-01-10,1.55,0.030210468612508347,0.0380017587884003,0.5497787079776288,0.5608892353255713,0.3050215005786033,0.3280028466850915,273,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 11 2023,2023-01-11,1.537,0.029626506460460594,0.03851680679111657,0.5496900693964321,0.5608892353255713,0.3050215005786033,0.3280028466850915,251,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 12 2023,2023-01-12,1.553,0.02996933298447722,0.04007452704069299,0.5496033870859048,0.5608892353255713,0.3050215005786033,0.3280028466850915,231,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Jan 13 2023,2023-01-13,1.575,0.03312983861854484,0.0433056081422776,0.549519647893778,0.5608892353255713,0.3050215005786033,0.3280028466850915,288,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
