date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 14 2023,2023-12-14,117.81,9.047232699726582,9.258094144349634,27.90715004046723,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 15 2023,2023-12-15,108.0,9.094205777471823,9.049315289154345,27.90314217580177,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 16 2023,2023-12-16,123.195,9.199516842948414,9.123266417834005,27.90404311665914,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 17 2023,2023-12-17,115.606,9.19766707052627,8.838900914864633,27.902075035195903,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 18 2023,2023-12-18,110.505,8.951139859926629,8.585966675772434,27.898646984858235,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 21 2023,2023-12-21,111.526,8.693040000781407,8.318779001044211,27.89548137798751,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 22 2023,2023-12-22,115.524,8.519662914653576,8.06414824957396,27.893484604075343,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 24 2023,2023-12-24,104.89,8.628833039733662,8.090764632087852,27.888886693796756,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 26 2023,2023-12-26,107.551,8.407457040402873,7.940511994954888,27.884788979919854,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 27 2023,2023-12-27,114.597,8.388067756621192,7.696384030322547,27.88250101341405,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 01 2024,2024-01-01,91.992,7.473328185322103,9.068995125558274,27.87693642031532,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 02 2024,2024-01-02,109.128,6.93622433780657,8.789694337232891,27.873186315741084,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 03 2024,2024-01-03,120.057,7.187079693178895,8.782239892383275,27.87278844936489,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 04 2024,2024-01-04,119.88,7.380947419485388,8.730338454546429,27.872318917322584,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 05 2024,2024-01-05,123.9,7.661887134667321,8.925228575918322,27.87349606273535,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 09 2024,2024-01-09,119.67,7.81240247799445,8.788340499553945,27.872938114794277,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 10 2024,2024-01-10,105.0,7.796502960251365,8.761544489944027,27.868368412610256,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 11 2024,2024-01-11,110.226,7.3603084671124686,8.501555266880969,27.864875099771094,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 17 2024,2024-01-17,108.463,6.909929123595719,8.293098987819254,27.860976701816153,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 19 2024,2024-01-19,116.022,6.9489164669307035,8.069284133356172,27.85913140131093,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 20 2024,2024-01-20,116.458,7.001770698951984,7.860152880131201,27.857427655950755,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 24 2024,2024-01-24,124.809,7.263306507418143,8.157919331153188,27.85898598445519,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 26 2024,2024-01-26,125.857,7.562103219952017,8.452133265026685,27.861016849830058,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jan 31 2024,2024-01-31,113.602,7.505244803378102,8.178108640333303,27.858417181169973,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 06 2024,2024-02-06,108.454,7.498233430570408,8.05074678412498,27.85451525187431,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 07 2024,2024-02-07,104.672,7.650773945976122,8.132908946895727,27.849899676092996,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 08 2024,2024-02-08,109.99,7.596463006051707,7.9138563105035376,27.846349188998676,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 10 2024,2024-02-10,95.58,8.056151643667114,8.834837940872617,27.8408554846762,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 11 2024,2024-02-11,106.92,8.03308193788056,8.642488993805461,27.836646295246865,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 15 2024,2024-02-15,95.32,8.547284407356699,9.314313654166243,27.831150830514645,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 17 2024,2024-02-17,91.33,9.248073983020204,10.227028304619513,27.825658935418705,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 18 2024,2024-02-18,100.996,9.412259628291055,10.11483308768899,27.82056045527145,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 19 2024,2024-02-19,98.959,9.34480906147445,10.09399154193426,27.815271958451902,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 20 2024,2024-02-20,104.164,9.338069489381537,9.816599376710702,27.810596240405722,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 21 2024,2024-02-21,108.871,9.336980309808933,9.49714334470986,27.806805904003813,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 22 2024,2024-02-22,98.88,9.525006572297542,9.467577352624575,27.80151924187387,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 23 2024,2024-02-23,103.405,9.498304951078934,9.213107259774945,27.79673753491998,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 25 2024,2024-02-25,99.51,9.621822516025613,9.115940319729285,27.79150901795352,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 26 2024,2024-02-26,114.993,9.692838759834519,9.056811597813644,27.78934409533588,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Feb 29 2024,2024-02-29,109.061,9.629654093703481,8.77157638863176,27.785603775489548,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 02 2024,2024-03-02,98.11,9.327176600370297,8.793031714375026,27.780273963706783,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 04 2024,2024-03-04,97.99,9.530770249596152,8.782573297832714,27.774939232915624,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 05 2024,2024-03-05,103.065,9.314838291240825,8.530496599550334,27.770123587369493,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 06 2024,2024-03-06,101.0,9.106362983253565,8.344568456273963,27.765056421458166,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 07 2024,2024-03-07,98.44,8.669930062492876,8.27072519330517,27.759761432173033,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 08 2024,2024-03-08,114.577,8.44664295173147,8.335174823866602,27.757477731103627,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 10 2024,2024-03-10,102.336,8.473192722908653,8.108414756846537,27.752574813156475,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 11 2024,2024-03-11,99.3,8.523005442607936,7.9982276631017,27.747354484708236,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 14 2024,2024-03-14,100.096,8.566411688656578,7.839542460068589,27.74220828691643,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 16 2024,2024-03-16,108.656,8.355179209301976,7.6417713870041775,27.738398192421094,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 19 2024,2024-03-19,110.073,8.136446777649871,7.494972768862725,27.734910057702475,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 21 2024,2024-03-21,98.99,7.286407798007338,7.425010541747358,27.729674902743444,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 26 2024,2024-03-26,100.031,6.048529517221607,7.288209122964601,27.72453270058137,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 27 2024,2024-03-27,99.28,5.761324902402725,7.177306840179618,27.71932691655116,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 28 2024,2024-03-28,98.815,5.701776674106988,7.077595834665161,27.714086955363904,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 29 2024,2024-03-29,107.116,5.751903107748842,6.8902269510565795,27.709972684145523,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Mar 30 2024,2024-03-30,99.89,5.593512204886843,6.749950226854741,27.704828432199044,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 01 2024,2024-04-01,117.908,6.141995188207603,7.407196062074479,27.70363480482716,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 02 2024,2024-04-02,117.6,6.667875063127881,7.845006101070807,27.702332714210527,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 05 2024,2024-04-05,102.107,6.501117326515101,7.638697000375302,27.69743106775293,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 06 2024,2024-04-06,101.86,6.091742687923836,7.441100466066836,27.692502158064787,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 07 2024,2024-04-07,97.963,6.165791139215245,7.4193402834071795,27.68721981478982,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 09 2024,2024-04-09,103.18,6.100073800289385,7.186209379707237,27.682465586937237,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 11 2024,2024-04-11,104.2,6.100129254425772,6.951295524669199,27.677861308786753,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 12 2024,2024-04-12,106.46,6.048178488594439,6.739611287717542,27.673638379674216,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 13 2024,2024-04-13,152.468,10.67754991591743,13.598331224252778,27.69281453897275,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 15 2024,2024-04-15,109.98,10.698061455343705,13.163760724536461,27.68931814995843,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 16 2024,2024-04-16,114.9,10.753147812051504,12.850622604437177,27.68713793568549,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 18 2024,2024-04-18,116.086,10.785251553666887,12.577467102652518,27.6853246513827,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 20 2024,2024-04-20,101.27,10.812350177874253,12.312557187402593,27.680340993384863,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 22 2024,2024-04-22,115.616,10.837240387642614,12.04501552012642,27.678379544743034,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 25 2024,2024-04-25,102.21,10.747186972285046,11.767615905849818,27.67350881523071,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 26 2024,2024-04-26,102.61,10.753030786660226,11.474014516111392,27.668690682792125,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 27 2024,2024-04-27,98.485,10.80973624147957,11.35207884712221,27.663467287181646,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 28 2024,2024-04-28,113.074,10.751835472334482,11.069925994440473,27.66076358869976,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 29 2024,2024-04-29,98.429,10.775930098215245,10.959692679138556,27.655541317996096,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Apr 30 2024,2024-04-30,101.639,10.786408969401467,10.690662614381498,27.650615337563444,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 01 2024,2024-05-01,99.075,10.791791664709562,10.52019651983962,27.645446155909532,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 02 2024,2024-05-02,97.575,10.854372085060081,10.407818785620904,27.640179047563127,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 06 2024,2024-05-06,102.145,10.876602737491488,10.107099642615372,27.63532067514866,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 07 2024,2024-05-07,105.448,10.855030517702001,9.775652271527218,27.630940805338856,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 11 2024,2024-05-11,109.25,10.780966591344681,9.500672752118378,27.62730038693635,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 12 2024,2024-05-12,105.51,10.712817772698576,9.189316997274235,27.6229343648871,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 14 2024,2024-05-14,118.06,10.810224799570708,9.40500081056057,27.6217842920246,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 16 2024,2024-05-16,118.066,10.856509777628188,9.541139516397951,27.620633857095118,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 17 2024,2024-05-17,118.946,11.03642381587852,9.676990460213547,27.619789055869557,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 18 2024,2024-05-18,111.729,10.932802670872752,9.404877888609489,27.616737948829936,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 20 2024,2024-05-20,105.18,10.813273443415799,9.129337247407145,27.6123216463838,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 23 2024,2024-05-23,107.291,10.672754309321412,8.832128546755806,27.608281478477842,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 24 2024,2024-05-24,121.268,10.877626274030733,9.160680834569481,27.608296158329807,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 25 2024,2024-05-25,101.52,10.88513620424981,9.049216987376921,27.60338430110091,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 26 2024,2024-05-26,104.13,10.733440390699629,8.81745741885459,27.598811677838935,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
May 31 2024,2024-05-31,105.995,10.694305961854639,8.544973511907125,27.59454015067081,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jun 01 2024,2024-06-01,101.83,10.739293080451274,8.407006793588684,27.58967048897447,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jun 03 2024,2024-06-03,108.182,10.730539426886542,8.13261016387724,27.58581524052191,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jun 04 2024,2024-06-04,106.44,6.896822949153206,7.871548313255521,27.581627727348106,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jun 06 2024,2024-06-06,107.18,6.879600321608062,7.613976280595042,27.577578349090658,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
