date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 24 2017,2017-07-24,1.067,0.08123758260549989,0.07321902520236048,1.0288879807822842,0.5907958890211694,0.9055306157407266,0.3779588761317471,978,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 25 2017,2017-07-25,1.058,0.07576582949812849,0.07264795518627318,1.028271851157487,0.5907958890211694,0.9055306157407266,0.3779588761317471,1053,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 26 2017,2017-07-26,1.054,0.07118395305413343,0.07167781644026795,1.0276571775539256,0.5907958890211694,0.9055306157407266,0.3779588761317471,1010,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 27 2017,2017-07-27,1.071,0.06890540742505699,0.07150011083202766,1.027042247006789,0.5907958890211694,0.9055306157407266,0.3779588761317471,1197,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 28 2017,2017-07-28,1.116,0.06917710072247284,0.07446273913117572,1.0264264581512994,0.5907958890211694,0.9055306157407266,0.3779588761317471,1086,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 29 2017,2017-07-29,1.13,0.069886846146948,0.07776238718468628,1.0258116477998693,0.5907958890211694,0.9055306157407266,0.3779588761317471,1054,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 30 2017,2017-07-30,1.129,0.07078142655264147,0.07997396706964863,1.0251979424538218,0.5907958890211694,0.9055306157407266,0.3779588761317471,1085,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Jul 31 2017,2017-07-31,1.127,0.07110281530872742,0.0812695064938031,1.024585343845212,0.5907958890211694,0.9055306157407266,0.3779588761317471,1142,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 01 2017,2017-08-01,1.122,0.06922743625928901,0.08164452222141895,1.0239738788735744,0.5907958890211694,0.9055306157407266,0.3779588761317471,1059,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 02 2017,2017-08-02,1.106,0.06528808836807894,0.08070330693536998,1.0233638202398838,0.5907958890211694,0.9055306157407266,0.3779588761317471,1117,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 03 2017,2017-08-03,1.123,0.06130013781837045,0.08053467122424722,1.0227545289015607,0.5907958890211694,0.9055306157407266,0.3779588761317471,1142,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 04 2017,2017-08-04,1.137,0.05929582955232485,0.08095251524952334,1.0221463119973302,0.5907958890211694,0.9055306157407266,0.3779588761317471,1194,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 05 2017,2017-08-05,1.155,0.06126296250355651,0.08222822546220657,1.0215394970455827,0.5907958890211694,0.9055306157407266,0.3779588761317471,1099,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 06 2017,2017-08-06,1.154,0.062469569603418304,0.08285983768304604,1.0209337340558005,0.5907958890211694,0.9055306157407266,0.3779588761317471,1037,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 07 2017,2017-08-07,1.164,0.06296738801969279,0.08373013584743469,1.0203293740937662,0.5907958890211694,0.9055306157407266,0.3779588761317471,1103,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 08 2017,2017-08-08,1.159,0.061682772050351914,0.0837725034174381,1.0197259086477446,0.5907958890211694,0.9055306157407266,0.3779588761317471,984,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 09 2017,2017-08-09,1.149,0.059245446985446495,0.08290444528055574,1.0191232451619572,0.5907958890211694,0.9055306157407266,0.3779588761317471,961,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 10 2017,2017-08-10,1.156,0.05785921279923145,0.08221815592356427,1.0185218237702958,0.5907958890211694,0.9055306157407266,0.3779588761317471,980,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 11 2017,2017-08-11,1.14,0.056265227823839865,0.0805771354313403,1.0179211503847787,0.5907958890211694,0.9055306157407266,0.3779588761317471,1104,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 12 2017,2017-08-12,1.134,0.05470339038432517,0.07866032808092854,1.0173214966447475,0.5907958890211694,0.9055306157407266,0.3779588761317471,1014,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 13 2017,2017-08-13,1.121,0.052809743092699306,0.0763772206797661,1.0167229535998772,0.5907958890211694,0.9055306157407266,0.3779588761317471,902,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 14 2017,2017-08-14,1.115,0.050064050928804886,0.07402760832648729,1.0161255556030555,0.5907958890211694,0.9055306157407266,0.3779588761317471,1012,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 15 2017,2017-08-15,1.117,0.04587214866330318,0.07177294895486798,1.0155291749143032,0.5907958890211694,0.9055306157407266,0.3779588761317471,1007,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 16 2017,2017-08-16,1.107,0.041783638111021336,0.0694527581817821,1.0149340614280795,0.5907958890211694,0.9055306157407266,0.3779588761317471,980,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 17 2017,2017-08-17,1.124,0.038994679861116495,0.06746702012791081,1.014339691117326,0.5907958890211694,0.9055306157407266,0.3779588761317471,1037,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 18 2017,2017-08-18,1.128,0.036442617466584365,0.06561454137278928,1.0137463412777425,0.5907958890211694,0.9055306157407266,0.3779588761317471,984,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 19 2017,2017-08-19,1.137,0.03363463253473783,0.0640523239516935,1.013154048204888,0.5907958890211694,0.9055306157407266,0.3779588761317471,961,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 20 2017,2017-08-20,1.118,0.031130352561036592,0.06204295760160925,1.0125628663047543,0.5907958890211694,0.9055306157407266,0.3779588761317471,909,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 21 2017,2017-08-21,1.104,0.03052944687406748,0.060009232122873644,1.0119730382256782,0.5907958890211694,0.9055306157407266,0.3779588761317471,945,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 22 2017,2017-08-22,1.106,0.02860423568023284,0.058041431752182786,1.0113841802562251,0.5907958890211694,0.9055306157407266,0.3779588761317471,976,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 23 2017,2017-08-23,1.122,0.026729401780435817,0.05629171421066393,1.0107960398431268,0.5907958890211694,0.9055306157407266,0.3779588761317471,922,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 24 2017,2017-08-24,1.104,0.024073379202069582,0.05444896997857467,1.0102092923952646,0.5907958890211694,0.9055306157407266,0.3779588761317471,904,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 25 2017,2017-08-25,1.1,0.02066495172713455,0.052686604080736624,1.0096236976605288,0.5907958890211694,0.9055306157407266,0.3779588761317471,905,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 26 2017,2017-08-26,1.124,0.017895481995794854,0.05115966731750631,1.009038604177142,0.5907958890211694,0.9055306157407266,0.3779588761317471,969,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 27 2017,2017-08-27,1.147,0.01809645294512585,0.050479210709623475,1.0084546523990032,0.5907958890211694,0.9055306157407266,0.3779588761317471,1016,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 28 2017,2017-08-28,1.142,0.01825959045756267,0.04948963382222735,1.0078716345314622,0.5907958890211694,0.9055306157407266,0.3779588761317471,946,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 29 2017,2017-08-29,1.113,0.01849277584951597,0.04786766975879703,1.0072897351157672,0.5907958890211694,0.9055306157407266,0.3779588761317471,909,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 30 2017,2017-08-30,1.086,0.020056357377752205,0.0467441463949309,1.006709807857408,0.5907958890211694,0.9055306157407266,0.3779588761317471,975,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Aug 31 2017,2017-08-31,1.114,0.020179766809988012,0.04522149152393184,1.0061298981408344,0.5907958890211694,0.9055306157407266,0.3779588761317471,804,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 01 2017,2017-09-01,1.132,0.019807580111785655,0.04407087866912586,1.0055508315300044,0.5907958890211694,0.9055306157407266,0.3779588761317471,946,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 02 2017,2017-09-02,1.165,0.02091482452848278,0.04465234764019269,1.0049734355652653,0.5907958890211694,0.9055306157407266,0.3779588761317471,1044,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 03 2017,2017-09-03,1.184,0.023163809465743677,0.046483141425492265,1.0043979829449647,0.5907958890211694,0.9055306157407266,0.3779588761317471,977,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 04 2017,2017-09-04,1.191,0.025300061332890863,0.048365104800577506,1.00382397080467,0.5907958890211694,0.9055306157407266,0.3779588761317471,1110,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 05 2017,2017-09-05,1.192,0.02731563065647006,0.04974806317113751,1.0032510108448585,0.5907958890211694,0.9055306157407266,0.3779588761317471,840,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 06 2017,2017-09-06,1.171,0.027616336993983935,0.049268095258871186,1.0026778200625437,0.5907958890211694,0.9055306157407266,0.3779588761317471,752,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 07 2017,2017-09-07,1.153,0.027445745854631262,0.04795830566091922,1.0021049741622408,0.5907958890211694,0.9055306157407266,0.3779588761317471,851,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 08 2017,2017-09-08,1.138,0.02730047787042911,0.046404021745535186,1.0015328611110408,0.5907958890211694,0.9055306157407266,0.3779588761317471,902,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 09 2017,2017-09-09,1.158,0.027361374738597722,0.04531175753985072,1.0009621138211473,0.5907958890211694,0.9055306157407266,0.3779588761317471,1316,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 10 2017,2017-09-10,1.117,0.027477556149588467,0.04404820017548126,1.0003920392842571,0.5907958890211694,0.9055306157407266,0.3779588761317471,1022,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 11 2017,2017-09-11,1.143,0.027547680712601618,0.042668934967471844,0.9998229078376443,0.5907958890211694,0.9055306157407266,0.3779588761317471,773,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 12 2017,2017-09-12,1.152,0.027685092880751917,0.04150953108038308,0.9992549150901143,0.5907958890211694,0.9055306157407266,0.3779588761317471,724,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 13 2017,2017-09-13,1.146,0.027550267537341303,0.04023688242103944,0.9986877669702768,0.5907958890211694,0.9055306157407266,0.3779588761317471,766,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 14 2017,2017-09-14,1.132,0.027357152503563333,0.038930133962896935,0.9981214573758219,0.5907958890211694,0.9055306157407266,0.3779588761317471,777,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 15 2017,2017-09-15,1.165,0.027359589295831183,0.038356386005952675,0.9975567625390428,0.5907958890211694,0.9055306157407266,0.3779588761317471,1289,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 16 2017,2017-09-16,1.222,0.03132521293649939,0.04266965198457319,0.9969970559665932,0.5907958890211694,0.9055306157407266,0.3779588761317471,1418,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 17 2017,2017-09-17,1.209,0.033642491604800984,0.04443623157034716,0.9964370491323835,0.5907958890211694,0.9055306157407266,0.3779588761317471,1291,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 18 2017,2017-09-18,1.192,0.03478895319447849,0.04440469016509792,0.9958766529730554,0.5907958890211694,0.9055306157407266,0.3779588761317471,1129,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 19 2017,2017-09-19,1.209,0.03631156682184451,0.045391088475527384,0.9953185310559399,0.5907958890211694,0.9055306157407266,0.3779588761317471,983,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 20 2017,2017-09-20,1.225,0.037964956618364534,0.04735110621294725,0.9947628942468284,0.5907958890211694,0.9055306157407266,0.3779588761317471,1067,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 21 2017,2017-09-21,1.22,0.0389160014957038,0.04830086302433902,0.994207672961499,0.5907958890211694,0.9055306157407266,0.3779588761317471,1064,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 22 2017,2017-09-22,1.22,0.04009362605919484,0.048872810803829846,0.9936533802532845,0.5907958890211694,0.9055306157407266,0.3779588761317471,1116,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 23 2017,2017-09-23,1.229,0.04068591498492769,0.049802299529864626,0.9931009558255126,0.5907958890211694,0.9055306157407266,0.3779588761317471,1242,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 24 2017,2017-09-24,1.189,0.039146938049105975,0.048395057819640194,0.9925459704719315,0.5907958890211694,0.9055306157407266,0.3779588761317471,1097,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 25 2017,2017-09-25,1.17,0.038337640937380756,0.046809416710592286,0.9919908952747494,0.5907958890211694,0.9055306157407266,0.3779588761317471,1066,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 26 2017,2017-09-26,1.201,0.038607068616074644,0.04587399626957397,0.9914386204740807,0.5907958890211694,0.9055306157407266,0.3779588761317471,761,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 27 2017,2017-09-27,1.182,0.03832018765101571,0.04442250503369195,0.9908859946926303,0.5907958890211694,0.9055306157407266,0.3779588761317471,765,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 28 2017,2017-09-28,1.155,0.036880920526072,0.04322382799524128,0.9903331856761429,0.5907958890211694,0.9055306157407266,0.3779588761317471,884,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 29 2017,2017-09-29,1.141,0.03368346570750751,0.04254822421969218,0.9897810508381,0.5907958890211694,0.9055306157407266,0.3779588761317471,1020,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Sep 30 2017,2017-09-30,1.16,0.031860345402949956,0.041238265101033754,0.9892302307778649,0.5907958890211694,0.9055306157407266,0.3779588761317471,1162,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 01 2017,2017-10-01,1.157,0.031000482013306588,0.04001653147675912,0.9886802405228131,0.5907958890211694,0.9055306157407266,0.3779588761317471,1019,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 02 2017,2017-10-02,1.131,0.03203094767869465,0.039857735774314326,0.9881308218663207,0.5907958890211694,0.9055306157407266,0.3779588761317471,793,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 03 2017,2017-10-03,1.139,0.032649109755335776,0.03916438175713426,0.9875823433417151,0.5907958890211694,0.9055306157407266,0.3779588761317471,843,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 04 2017,2017-10-04,1.123,0.03374394794608911,0.039297354407648546,0.9870347987045333,0.5907958890211694,0.9055306157407266,0.3779588761317471,858,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 05 2017,2017-10-05,1.129,0.03437012870395307,0.038901063192893645,0.9864881221257604,0.5907958890211694,0.9055306157407266,0.3779588761317471,1841,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 06 2017,2017-10-06,1.106,0.036254226864147844,0.03997304105953174,0.9859427314944965,0.5907958890211694,0.9055306157407266,0.3779588761317471,859,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 07 2017,2017-10-07,1.146,0.03637044398137252,0.03875157148177082,0.9853979684847288,0.5907958890211694,0.9055306157407266,0.3779588761317471,974,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 08 2017,2017-10-08,1.12,0.03700599516511852,0.038536480729725126,0.9848540834415341,0.5907958890211694,0.9055306157407266,0.3779588761317471,872,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 09 2017,2017-10-09,1.111,0.03833891513583759,0.03875871481923873,0.9843112657626257,0.5907958890211694,0.9055306157407266,0.3779588761317471,684,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 10 2017,2017-10-10,1.117,0.03833891513583759,0.03842694822085402,0.9837692229473122,0.5907958890211694,0.9055306157407266,0.3779588761317471,688,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 11 2017,2017-10-11,1.113,0.039303549019358196,0.03821728028115745,0.9832281511682451,0.5907958890211694,0.9055306157407266,0.3779588761317471,665,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 12 2017,2017-10-12,1.108,0.040556204791946264,0.038183778792937835,0.982688091814437,0.5907958890211694,0.9055306157407266,0.3779588761317471,736,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 13 2017,2017-10-13,1.107,0.04170333099515913,0.03806176792158021,0.9821489488367823,0.5907958890211694,0.9055306157407266,0.3779588761317471,849,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 14 2017,2017-10-14,1.127,0.04183274029894989,0.036990590227608276,0.9816103565041553,0.5907958890211694,0.9055306157407266,0.3779588761317471,1078,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 15 2017,2017-10-15,1.123,0.042385328734762306,0.03604474281946275,0.9810726806694827,0.5907958890211694,0.9055306157407266,0.3779588761317471,992,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 16 2017,2017-10-16,1.112,0.04152950758195718,0.03552870880652466,0.9805360655546801,0.5907958890211694,0.9055306157407266,0.3779588761317471,780,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 17 2017,2017-10-17,1.11,0.04107906589946086,0.0350504632009168,0.9800003768182763,0.5907958890211694,0.9055306157407266,0.3779588761317471,756,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 18 2017,2017-10-18,1.091,0.041853177964725166,0.035705458743154735,0.979466231131566,0.5907958890211694,0.9055306157407266,0.3779588761317471,719,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 19 2017,2017-10-19,1.1,0.041193906479409154,0.03550285453590314,0.9789325929516132,0.5907958890211694,0.9055306157407266,0.3779588761317471,718,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 20 2017,2017-10-20,1.101,0.03909928417488386,0.03513829302660492,0.9783997911137148,0.5907958890211694,0.9055306157407266,0.3779588761317471,821,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 21 2017,2017-10-21,1.088,0.037320358993478485,0.03548977778927187,0.9778683983200323,0.5907958890211694,0.9055306157407266,0.3779588761317471,1039,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 22 2017,2017-10-22,1.087,0.034927198504920265,0.035700724489605734,0.977337919663704,0.5907958890211694,0.9055306157407266,0.3779588761317471,911,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 23 2017,2017-10-23,1.055,0.03271558031583873,0.03856539775526667,0.9768104628131531,0.5907958890211694,0.9055306157407266,0.3779588761317471,891,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 24 2017,2017-10-24,1.028,0.035239998173441395,0.04372394146826067,0.9762865614136188,0.5907958890211694,0.9055306157407266,0.3779588761317471,733,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 25 2017,2017-10-25,1.009,0.039557335079861804,0.049689827740126764,0.9757658849284278,0.5907958890211694,0.9055306157407266,0.3779588761317471,848,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 26 2017,2017-10-26,1.007,0.04099678989395339,0.05413014093236318,0.9752463140456126,0.5907958890211694,0.9055306157407266,0.3779588761317471,738,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 27 2017,2017-10-27,0.962,0.046830103786874154,0.06272359208943679,0.9747348914416565,0.5907958890211694,0.9055306157407266,0.3779588761317471,982,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 28 2017,2017-10-28,0.978,0.05090789519419544,0.06694958415478615,0.9742214168974788,0.5907958890211694,0.9055306157407266,0.3779588761317471,1069,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 29 2017,2017-10-29,0.991,0.053648536953407315,0.06879844205605112,0.9737066451437578,0.5907958890211694,0.9055306157407266,0.3779588761317471,1044,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 30 2017,2017-10-30,0.981,0.05564957064204001,0.0708199056882784,0.9731942898268787,0.5907958890211694,0.9055306157407266,0.3779588761317471,882,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
Oct 31 2017,2017-10-31,0.984,0.05690568926973894,0.0719213085307814,0.9726822505146376,0.5907958890211694,0.9055306157407266,0.3779588761317471,827,AWP | Worm God,AWP,Worm God,Field-Tested,0,1,0
