date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 16 2022,2022-01-16,22.368,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 17 2022,2022-01-17,25.922,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 18 2022,2022-01-18,22.738,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 19 2022,2022-01-19,22.634,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 20 2022,2022-01-20,22.287,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 21 2022,2022-01-21,21.637,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 22 2022,2022-01-22,22.202,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 23 2022,2022-01-23,22.262,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 24 2022,2022-01-24,21.924,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 25 2022,2022-01-25,21.391,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 26 2022,2022-01-26,20.995,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 27 2022,2022-01-27,21.555,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 28 2022,2022-01-28,21.526,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 29 2022,2022-01-29,20.182,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 30 2022,2022-01-30,21.738,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jan 31 2022,2022-01-31,22.83,30,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 01 2022,2022-02-01,21.35,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 02 2022,2022-02-02,21.928,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 03 2022,2022-02-03,20.72,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 04 2022,2022-02-04,20.927,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 05 2022,2022-02-05,21.764,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 06 2022,2022-02-06,21.383,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 07 2022,2022-02-07,23.291,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 08 2022,2022-02-08,22.52,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 09 2022,2022-02-09,22.238,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 10 2022,2022-02-10,21.749,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 11 2022,2022-02-11,21.582,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 12 2022,2022-02-12,22.854,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 13 2022,2022-02-13,22.108,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 14 2022,2022-02-14,18.976,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 15 2022,2022-02-15,22.65,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 16 2022,2022-02-16,22.179,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 17 2022,2022-02-17,23.767,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 18 2022,2022-02-18,23.008,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 19 2022,2022-02-19,21.985,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 20 2022,2022-02-20,22.803,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 21 2022,2022-02-21,22.449,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 22 2022,2022-02-22,22.6,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 23 2022,2022-02-23,29.46,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 24 2022,2022-02-24,22.215,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 25 2022,2022-02-25,22.609,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 26 2022,2022-02-26,21.59,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 27 2022,2022-02-27,22.906,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 28 2022,2022-02-28,23.951,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 01 2022,2022-03-01,23.274,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 02 2022,2022-03-02,23.5,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 03 2022,2022-03-03,24.376,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 04 2022,2022-03-04,25.625,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 05 2022,2022-03-05,25.415,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 06 2022,2022-03-06,24.895,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 07 2022,2022-03-07,25.177,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 08 2022,2022-03-08,24.673,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 09 2022,2022-03-09,24.666,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 10 2022,2022-03-10,23.221,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 11 2022,2022-03-11,24.178,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 12 2022,2022-03-12,25.362,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 13 2022,2022-03-13,23.48,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 14 2022,2022-03-14,22.844,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 15 2022,2022-03-15,23.515,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 16 2022,2022-03-16,23.892,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 17 2022,2022-03-17,25.039,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 18 2022,2022-03-18,25.293,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 19 2022,2022-03-19,26.961,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 20 2022,2022-03-20,24.822,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 21 2022,2022-03-21,27.256,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 22 2022,2022-03-22,31.319,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 23 2022,2022-03-23,25.871,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 24 2022,2022-03-24,25.872,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 25 2022,2022-03-25,25.313,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 26 2022,2022-03-26,26.054,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 27 2022,2022-03-27,25.948,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 28 2022,2022-03-28,26.947,28,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 29 2022,2022-03-29,26.456,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 30 2022,2022-03-30,26.372,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 31 2022,2022-03-31,27.49,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 01 2022,2022-04-01,27.117,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 02 2022,2022-04-02,26.378,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 03 2022,2022-04-03,26.27,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 04 2022,2022-04-04,27.471,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 05 2022,2022-04-05,24.465,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 06 2022,2022-04-06,26.09,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 07 2022,2022-04-07,26.663,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 08 2022,2022-04-08,26.706,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 09 2022,2022-04-09,26.832,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 10 2022,2022-04-10,25.758,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 11 2022,2022-04-11,25.856,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 12 2022,2022-04-12,26.721,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 13 2022,2022-04-13,25.497,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 14 2022,2022-04-14,31.808,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 15 2022,2022-04-15,26.258,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 16 2022,2022-04-16,26.789,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 17 2022,2022-04-17,28.007,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 18 2022,2022-04-18,28.447,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 19 2022,2022-04-19,26.273,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 20 2022,2022-04-20,27.583,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 21 2022,2022-04-21,27.075,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 22 2022,2022-04-22,28.081,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 23 2022,2022-04-23,26.987,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 24 2022,2022-04-24,27.864,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 25 2022,2022-04-25,30.04,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 26 2022,2022-04-26,28.174,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 27 2022,2022-04-27,27.728,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 28 2022,2022-04-28,27.291,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 29 2022,2022-04-29,24.708,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 30 2022,2022-04-30,26.926,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 01 2022,2022-05-01,28.87,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 02 2022,2022-05-02,25.819,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 03 2022,2022-05-03,25.931,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 04 2022,2022-05-04,25.042,24,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 05 2022,2022-05-05,26.294,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 06 2022,2022-05-06,25.895,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 07 2022,2022-05-07,24.826,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 08 2022,2022-05-08,25.166,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 09 2022,2022-05-09,24.62,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 10 2022,2022-05-10,25.492,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 11 2022,2022-05-11,24.554,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 12 2022,2022-05-12,25.815,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 13 2022,2022-05-13,24.776,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 14 2022,2022-05-14,24.317,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 15 2022,2022-05-15,23.995,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 16 2022,2022-05-16,23.468,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 17 2022,2022-05-17,23.901,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 18 2022,2022-05-18,24.463,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 19 2022,2022-05-19,24.271,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 20 2022,2022-05-20,23.899,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 21 2022,2022-05-21,24.68,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 22 2022,2022-05-22,23.942,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 23 2022,2022-05-23,23.608,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 24 2022,2022-05-24,23.447,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 25 2022,2022-05-25,24.843,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 26 2022,2022-05-26,22.949,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 27 2022,2022-05-27,23.498,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 28 2022,2022-05-28,23.427,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 29 2022,2022-05-29,25.516,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 30 2022,2022-05-30,23.817,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 31 2022,2022-05-31,25.019,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 01 2022,2022-06-01,26.03,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 02 2022,2022-06-02,25.403,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 03 2022,2022-06-03,23.754,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 04 2022,2022-06-04,24.474,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 05 2022,2022-06-05,24.864,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 06 2022,2022-06-06,23.796,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 07 2022,2022-06-07,25.346,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 08 2022,2022-06-08,23.735,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 09 2022,2022-06-09,22.911,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 10 2022,2022-06-10,23.739,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 11 2022,2022-06-11,23.768,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 12 2022,2022-06-12,21.319,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 13 2022,2022-06-13,23.217,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 14 2022,2022-06-14,23.009,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 15 2022,2022-06-15,22.208,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 16 2022,2022-06-16,23.77,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 17 2022,2022-06-17,22.17,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 18 2022,2022-06-18,20.214,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 19 2022,2022-06-19,22.066,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 20 2022,2022-06-20,22.588,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 21 2022,2022-06-21,22.1,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 22 2022,2022-06-22,21.104,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 23 2022,2022-06-23,20.705,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 24 2022,2022-06-24,20.513,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 25 2022,2022-06-25,21.759,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 26 2022,2022-06-26,20.852,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 27 2022,2022-06-27,21.412,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 28 2022,2022-06-28,21.974,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 29 2022,2022-06-29,21.59,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 30 2022,2022-06-30,22.133,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 01 2022,2022-07-01,22.369,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 02 2022,2022-07-02,22.061,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 03 2022,2022-07-03,21.687,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 04 2022,2022-07-04,22.31,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 05 2022,2022-07-05,22.453,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 06 2022,2022-07-06,22.233,35,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 07 2022,2022-07-07,21.249,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 08 2022,2022-07-08,22.277,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 09 2022,2022-07-09,21.621,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 10 2022,2022-07-10,25.462,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 11 2022,2022-07-11,21.586,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 12 2022,2022-07-12,21.805,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 13 2022,2022-07-13,23.443,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 14 2022,2022-07-14,22.669,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 15 2022,2022-07-15,25.423,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 16 2022,2022-07-16,21.917,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 17 2022,2022-07-17,22.108,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 18 2022,2022-07-18,24.384,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 19 2022,2022-07-19,23.54,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 20 2022,2022-07-20,24.048,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 21 2022,2022-07-21,21.223,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 22 2022,2022-07-22,22.757,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 23 2022,2022-07-23,22.595,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 24 2022,2022-07-24,21.791,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 25 2022,2022-07-25,21.579,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 26 2022,2022-07-26,21.327,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 27 2022,2022-07-27,28.477,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 28 2022,2022-07-28,22.432,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 29 2022,2022-07-29,22.923,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 30 2022,2022-07-30,23.902,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 31 2022,2022-07-31,22.891,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 01 2022,2022-08-01,26.282,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 02 2022,2022-08-02,23.732,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 03 2022,2022-08-03,22.264,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 04 2022,2022-08-04,23.377,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 05 2022,2022-08-05,25.061,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 06 2022,2022-08-06,24.664,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 07 2022,2022-08-07,23.924,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 08 2022,2022-08-08,24.148,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 09 2022,2022-08-09,22.652,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 10 2022,2022-08-10,24.112,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 11 2022,2022-08-11,22.849,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 12 2022,2022-08-12,22.713,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 13 2022,2022-08-13,23.825,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 14 2022,2022-08-14,22.516,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 15 2022,2022-08-15,23.188,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 16 2022,2022-08-16,22.459,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 17 2022,2022-08-17,23.634,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 18 2022,2022-08-18,24.488,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 19 2022,2022-08-19,24.18,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 20 2022,2022-08-20,24.404,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 21 2022,2022-08-21,23.223,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 22 2022,2022-08-22,25.125,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 23 2022,2022-08-23,24.719,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 24 2022,2022-08-24,23.402,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 25 2022,2022-08-25,22.551,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 26 2022,2022-08-26,22.996,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 27 2022,2022-08-27,22.815,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 28 2022,2022-08-28,23.567,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 29 2022,2022-08-29,22.755,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 30 2022,2022-08-30,23.095,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 31 2022,2022-08-31,22.638,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 01 2022,2022-09-01,22.59,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 02 2022,2022-09-02,22.528,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 03 2022,2022-09-03,23.811,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 04 2022,2022-09-04,22.76,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 05 2022,2022-09-05,23.418,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 06 2022,2022-09-06,23.522,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 07 2022,2022-09-07,22.793,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 08 2022,2022-09-08,22.584,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 09 2022,2022-09-09,26.597,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 10 2022,2022-09-10,23.137,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 11 2022,2022-09-11,23.858,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 12 2022,2022-09-12,22.014,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 13 2022,2022-09-13,22.248,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 14 2022,2022-09-14,21.849,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 15 2022,2022-09-15,22.498,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 16 2022,2022-09-16,22.334,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 17 2022,2022-09-17,23.57,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 18 2022,2022-09-18,21.761,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 19 2022,2022-09-19,21.808,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 20 2022,2022-09-20,21.487,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 21 2022,2022-09-21,21.378,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 22 2022,2022-09-22,21.512,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 23 2022,2022-09-23,22.749,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 24 2022,2022-09-24,23.164,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 25 2022,2022-09-25,22.329,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 26 2022,2022-09-26,21.716,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 27 2022,2022-09-27,22.342,21,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 28 2022,2022-09-28,21.602,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 29 2022,2022-09-29,22.616,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 30 2022,2022-09-30,21.399,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 01 2022,2022-10-01,22.445,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 02 2022,2022-10-02,21.497,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 03 2022,2022-10-03,21.454,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 04 2022,2022-10-04,22.572,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 05 2022,2022-10-05,22.364,32,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 06 2022,2022-10-06,23.805,27,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
