date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 10 2020,2020-09-10,43.04,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 12 2020,2020-09-12,36.469,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 13 2020,2020-09-13,39.01,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 14 2020,2020-09-14,35.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 15 2020,2020-09-15,41.009,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 16 2020,2020-09-16,44.234,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 17 2020,2020-09-17,38.836,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 18 2020,2020-09-18,39.63,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 19 2020,2020-09-19,38.133,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 20 2020,2020-09-20,38.725,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 21 2020,2020-09-21,25.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 23 2020,2020-09-23,35.33,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 25 2020,2020-09-25,38.949,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 26 2020,2020-09-26,41.333,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 28 2020,2020-09-28,41.401,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 29 2020,2020-09-29,37.729,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Sep 30 2020,2020-09-30,38.907,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 01 2020,2020-10-01,42.021,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 02 2020,2020-10-02,41.956,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 03 2020,2020-10-03,21.298,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 04 2020,2020-10-04,34.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 05 2020,2020-10-05,40.193,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 07 2020,2020-10-07,38.159,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 08 2020,2020-10-08,41.406,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 09 2020,2020-10-09,39.146,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 10 2020,2020-10-10,38.81,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 11 2020,2020-10-11,42.484,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 12 2020,2020-10-12,39.407,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 13 2020,2020-10-13,38.846,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 14 2020,2020-10-14,42.757,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 15 2020,2020-10-15,44.62,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 16 2020,2020-10-16,37.611,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 17 2020,2020-10-17,44.269,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 18 2020,2020-10-18,39.421,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 19 2020,2020-10-19,37.34,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 20 2020,2020-10-20,39.493,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 22 2020,2020-10-22,43.197,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 23 2020,2020-10-23,40.817,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 24 2020,2020-10-24,38.793,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 25 2020,2020-10-25,39.141,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 26 2020,2020-10-26,38.144,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 27 2020,2020-10-27,44.33,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 28 2020,2020-10-28,38.299,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 29 2020,2020-10-29,43.348,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 30 2020,2020-10-30,38.739,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Oct 31 2020,2020-10-31,37.28,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 01 2020,2020-11-01,40.78,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 02 2020,2020-11-02,37.597,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 03 2020,2020-11-03,37.102,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 04 2020,2020-11-04,42.596,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 05 2020,2020-11-05,35.065,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 06 2020,2020-11-06,36.394,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 07 2020,2020-11-07,37.772,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 08 2020,2020-11-08,36.785,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 09 2020,2020-11-09,38.738,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 10 2020,2020-11-10,41.303,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 11 2020,2020-11-11,41.288,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 12 2020,2020-11-12,36.407,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 13 2020,2020-11-13,36.166,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 14 2020,2020-11-14,37.313,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 15 2020,2020-11-15,39.811,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 16 2020,2020-11-16,38.948,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 17 2020,2020-11-17,41.286,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 18 2020,2020-11-18,38.619,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 19 2020,2020-11-19,36.848,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 20 2020,2020-11-20,37.884,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 21 2020,2020-11-21,40.499,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 22 2020,2020-11-22,36.446,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 23 2020,2020-11-23,38.463,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 24 2020,2020-11-24,39.001,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 25 2020,2020-11-25,38.161,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 26 2020,2020-11-26,44.008,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 27 2020,2020-11-27,35.344,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 28 2020,2020-11-28,36.113,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 29 2020,2020-11-29,36.675,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Nov 30 2020,2020-11-30,34.947,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 01 2020,2020-12-01,40.075,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 03 2020,2020-12-03,40.354,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 04 2020,2020-12-04,31.649,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 05 2020,2020-12-05,31.758,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 06 2020,2020-12-06,35.354,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 07 2020,2020-12-07,38.972,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 08 2020,2020-12-08,34.658,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 09 2020,2020-12-09,34.878,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 10 2020,2020-12-10,32.491,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 11 2020,2020-12-11,34.232,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 12 2020,2020-12-12,31.002,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 13 2020,2020-12-13,33.129,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 14 2020,2020-12-14,31.541,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 15 2020,2020-12-15,32.117,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 16 2020,2020-12-16,35.247,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 17 2020,2020-12-17,33.904,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 18 2020,2020-12-18,36.86,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 19 2020,2020-12-19,35.912,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 20 2020,2020-12-20,35.333,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 21 2020,2020-12-21,35.887,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 22 2020,2020-12-22,34.267,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 23 2020,2020-12-23,35.624,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 24 2020,2020-12-24,35.028,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 25 2020,2020-12-25,35.777,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 26 2020,2020-12-26,38.272,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 27 2020,2020-12-27,37.697,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 28 2020,2020-12-28,37.34,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 29 2020,2020-12-29,37.118,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 30 2020,2020-12-30,38.997,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Dec 31 2020,2020-12-31,38.864,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 01 2021,2021-01-01,36.315,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 03 2021,2021-01-03,39.363,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 04 2021,2021-01-04,40.403,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 05 2021,2021-01-05,46.179,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 06 2021,2021-01-06,38.953,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 07 2021,2021-01-07,42.001,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 08 2021,2021-01-08,41.504,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 09 2021,2021-01-09,42.667,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 10 2021,2021-01-10,42.808,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 11 2021,2021-01-11,40.543,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 12 2021,2021-01-12,43.232,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 13 2021,2021-01-13,45.758,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 14 2021,2021-01-14,48.913,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 15 2021,2021-01-15,40.553,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 16 2021,2021-01-16,46.743,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 17 2021,2021-01-17,46.243,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 18 2021,2021-01-18,42.005,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 19 2021,2021-01-19,40.126,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 20 2021,2021-01-20,41.062,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 21 2021,2021-01-21,40.891,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 22 2021,2021-01-22,44.547,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 23 2021,2021-01-23,43.831,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 24 2021,2021-01-24,39.938,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 25 2021,2021-01-25,39.407,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 26 2021,2021-01-26,41.741,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 27 2021,2021-01-27,43.305,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 28 2021,2021-01-28,46.71,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 29 2021,2021-01-29,42.381,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 30 2021,2021-01-30,41.025,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Jan 31 2021,2021-01-31,37.52,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 01 2021,2021-02-01,39.471,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 02 2021,2021-02-02,32.833,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 03 2021,2021-02-03,38.097,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 04 2021,2021-02-04,38.56,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 05 2021,2021-02-05,41.344,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 06 2021,2021-02-06,41.853,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 07 2021,2021-02-07,44.859,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 08 2021,2021-02-08,36.64,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 09 2021,2021-02-09,43.312,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 10 2021,2021-02-10,40.657,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 11 2021,2021-02-11,41.316,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 12 2021,2021-02-12,41.167,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 13 2021,2021-02-13,39.04,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 14 2021,2021-02-14,43.324,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 15 2021,2021-02-15,45.319,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 17 2021,2021-02-17,45.913,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 18 2021,2021-02-18,41.027,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 20 2021,2021-02-20,42.846,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 21 2021,2021-02-21,41.561,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 22 2021,2021-02-22,39.57,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 23 2021,2021-02-23,40.791,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 24 2021,2021-02-24,40.388,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 25 2021,2021-02-25,42.543,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 26 2021,2021-02-26,42.078,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 27 2021,2021-02-27,41.541,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Feb 28 2021,2021-02-28,39.416,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 01 2021,2021-03-01,40.408,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 02 2021,2021-03-02,38.793,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 03 2021,2021-03-03,41.126,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 04 2021,2021-03-04,44.405,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 05 2021,2021-03-05,44.759,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 06 2021,2021-03-06,42.623,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 07 2021,2021-03-07,45.454,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 08 2021,2021-03-08,42.404,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 09 2021,2021-03-09,46.269,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 10 2021,2021-03-10,44.735,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 11 2021,2021-03-11,43.313,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 12 2021,2021-03-12,42.998,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 13 2021,2021-03-13,35.379,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 14 2021,2021-03-14,39.823,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 15 2021,2021-03-15,44.404,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 16 2021,2021-03-16,41.867,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 17 2021,2021-03-17,43.778,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 18 2021,2021-03-18,44.856,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 19 2021,2021-03-19,45.265,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 20 2021,2021-03-20,44.858,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 21 2021,2021-03-21,46.028,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 22 2021,2021-03-22,46.371,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 23 2021,2021-03-23,44.82,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 24 2021,2021-03-24,44.92,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 25 2021,2021-03-25,44.615,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 26 2021,2021-03-26,46.465,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 27 2021,2021-03-27,46.098,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 28 2021,2021-03-28,45.082,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 29 2021,2021-03-29,46.972,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 30 2021,2021-03-30,46.372,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Mar 31 2021,2021-03-31,44.453,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 01 2021,2021-04-01,43.092,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 02 2021,2021-04-02,47.793,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 03 2021,2021-04-03,41.788,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 04 2021,2021-04-04,45.153,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 05 2021,2021-04-05,44.169,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
Apr 06 2021,2021-04-06,47.462,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,1,1,1
