date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 19 2023,2023-09-19,11.55,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 20 2023,2023-09-20,10.404,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 21 2023,2023-09-21,10.42,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 22 2023,2023-09-22,9.285,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 23 2023,2023-09-23,9.882,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 24 2023,2023-09-24,9.95,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 25 2023,2023-09-25,25.469,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 26 2023,2023-09-26,10.938,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 27 2023,2023-09-27,10.738,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 28 2023,2023-09-28,11.006,15,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 29 2023,2023-09-29,11.313,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Sep 30 2023,2023-09-30,11.898,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 01 2023,2023-10-01,11.348,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 02 2023,2023-10-02,12.013,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 03 2023,2023-10-03,12.088,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 04 2023,2023-10-04,13.617,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 05 2023,2023-10-05,13.232,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 06 2023,2023-10-06,13.184,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 07 2023,2023-10-07,12.682,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 08 2023,2023-10-08,12.836,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 09 2023,2023-10-09,13.443,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 10 2023,2023-10-10,14.446,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 11 2023,2023-10-11,13.02,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 12 2023,2023-10-12,13.209,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 13 2023,2023-10-13,13.529,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 14 2023,2023-10-14,12.826,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 15 2023,2023-10-15,13.795,26,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 16 2023,2023-10-16,14.873,17,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 17 2023,2023-10-17,15.315,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 18 2023,2023-10-18,14.787,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 19 2023,2023-10-19,16.616,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 20 2023,2023-10-20,15.575,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 21 2023,2023-10-21,16.782,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 22 2023,2023-10-22,15.224,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 23 2023,2023-10-23,15.68,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 24 2023,2023-10-24,15.882,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 25 2023,2023-10-25,15.722,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 26 2023,2023-10-26,14.242,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 27 2023,2023-10-27,14.887,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 28 2023,2023-10-28,13.774,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 29 2023,2023-10-29,12.243,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 30 2023,2023-10-30,14.188,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Oct 31 2023,2023-10-31,12.938,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 01 2023,2023-11-01,12.811,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 02 2023,2023-11-02,12.804,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 03 2023,2023-11-03,12.389,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 04 2023,2023-11-04,12.696,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 05 2023,2023-11-05,12.392,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 06 2023,2023-11-06,13.692,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 07 2023,2023-11-07,14.016,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 08 2023,2023-11-08,13.001,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 09 2023,2023-11-09,12.586,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 10 2023,2023-11-10,13.596,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 11 2023,2023-11-11,12.164,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 12 2023,2023-11-12,12.986,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 13 2023,2023-11-13,12.411,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 14 2023,2023-11-14,12.258,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 15 2023,2023-11-15,12.797,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 16 2023,2023-11-16,12.599,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 17 2023,2023-11-17,12.137,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 18 2023,2023-11-18,12.191,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 19 2023,2023-11-19,13.11,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 20 2023,2023-11-20,11.764,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 21 2023,2023-11-21,11.82,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 22 2023,2023-11-22,11.126,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 23 2023,2023-11-23,10.911,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 24 2023,2023-11-24,10.759,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 25 2023,2023-11-25,11.376,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 26 2023,2023-11-26,9.665,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 27 2023,2023-11-27,11.822,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 28 2023,2023-11-28,10.853,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 29 2023,2023-11-29,10.281,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Nov 30 2023,2023-11-30,10.847,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 01 2023,2023-12-01,13.95,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 02 2023,2023-12-02,11.701,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 03 2023,2023-12-03,12.617,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 04 2023,2023-12-04,10.348,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 05 2023,2023-12-05,11.053,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 06 2023,2023-12-06,10.555,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 07 2023,2023-12-07,10.398,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 08 2023,2023-12-08,11.835,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 09 2023,2023-12-09,11.061,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 10 2023,2023-12-10,13.319,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 11 2023,2023-12-11,12.167,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 12 2023,2023-12-12,11.998,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 13 2023,2023-12-13,13.612,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 14 2023,2023-12-14,14.565,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 15 2023,2023-12-15,11.008,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 16 2023,2023-12-16,11.491,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 17 2023,2023-12-17,10.642,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 18 2023,2023-12-18,10.498,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 19 2023,2023-12-19,10.817,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 20 2023,2023-12-20,10.404,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 21 2023,2023-12-21,9.988,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 22 2023,2023-12-22,10.794,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 23 2023,2023-12-23,9.665,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 24 2023,2023-12-24,10.419,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 25 2023,2023-12-25,10.5,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 26 2023,2023-12-26,11.012,22,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 27 2023,2023-12-27,10.446,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 28 2023,2023-12-28,10.065,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 29 2023,2023-12-29,10.206,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 30 2023,2023-12-30,10.466,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Dec 31 2023,2023-12-31,10.252,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 01 2024,2024-01-01,10.146,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 02 2024,2024-01-02,10.184,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 03 2024,2024-01-03,10.732,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 04 2024,2024-01-04,10.449,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 05 2024,2024-01-05,10.466,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 06 2024,2024-01-06,11.24,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 07 2024,2024-01-07,11.361,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 08 2024,2024-01-08,11.577,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 09 2024,2024-01-09,13.577,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 10 2024,2024-01-10,10.405,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 11 2024,2024-01-11,10.44,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 12 2024,2024-01-12,10.65,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 13 2024,2024-01-13,11.012,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 14 2024,2024-01-14,11.115,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 15 2024,2024-01-15,10.82,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 16 2024,2024-01-16,11.338,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 17 2024,2024-01-17,10.66,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 18 2024,2024-01-18,10.915,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 19 2024,2024-01-19,11.345,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 20 2024,2024-01-20,11.083,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 21 2024,2024-01-21,10.965,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 22 2024,2024-01-22,10.738,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 23 2024,2024-01-23,10.538,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 24 2024,2024-01-24,9.748,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 25 2024,2024-01-25,11.667,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 26 2024,2024-01-26,10.575,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 27 2024,2024-01-27,9.977,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 28 2024,2024-01-28,9.257,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 29 2024,2024-01-29,10.673,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 30 2024,2024-01-30,10.548,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Jan 31 2024,2024-01-31,10.558,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 01 2024,2024-02-01,10.669,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 02 2024,2024-02-02,10.264,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 03 2024,2024-02-03,10.726,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 04 2024,2024-02-04,10.414,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 05 2024,2024-02-05,11.247,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 06 2024,2024-02-06,11.797,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 07 2024,2024-02-07,12.613,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 08 2024,2024-02-08,11.29,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 09 2024,2024-02-09,9.574,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 10 2024,2024-02-10,10.397,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 11 2024,2024-02-11,10.755,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 12 2024,2024-02-12,11.049,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 13 2024,2024-02-13,10.568,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 14 2024,2024-02-14,10.299,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 15 2024,2024-02-15,10.588,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 16 2024,2024-02-16,11.213,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 17 2024,2024-02-17,11.098,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 18 2024,2024-02-18,12.183,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 19 2024,2024-02-19,12.069,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 20 2024,2024-02-20,11.773,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 21 2024,2024-02-21,11.521,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 22 2024,2024-02-22,11.115,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 23 2024,2024-02-23,11.98,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 24 2024,2024-02-24,11.377,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 25 2024,2024-02-25,10.49,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 26 2024,2024-02-26,10.006,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 27 2024,2024-02-27,9.845,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 28 2024,2024-02-28,10.363,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Feb 29 2024,2024-02-29,10.831,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 01 2024,2024-03-01,10.925,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 02 2024,2024-03-02,11.559,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 03 2024,2024-03-03,10.586,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 04 2024,2024-03-04,11.442,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 05 2024,2024-03-05,11.952,1,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 06 2024,2024-03-06,12.247,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 07 2024,2024-03-07,11.262,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 08 2024,2024-03-08,10.813,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 09 2024,2024-03-09,11.062,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 10 2024,2024-03-10,11.253,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 11 2024,2024-03-11,11.127,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 12 2024,2024-03-12,11.18,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 13 2024,2024-03-13,11.543,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 14 2024,2024-03-14,10.647,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 15 2024,2024-03-15,11.339,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 16 2024,2024-03-16,11.112,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 17 2024,2024-03-17,10.991,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 18 2024,2024-03-18,10.945,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 19 2024,2024-03-19,10.907,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 20 2024,2024-03-20,10.751,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 21 2024,2024-03-21,11.503,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 22 2024,2024-03-22,16.122,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 23 2024,2024-03-23,10.938,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 24 2024,2024-03-24,10.798,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 25 2024,2024-03-25,11.067,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 26 2024,2024-03-26,11.397,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 27 2024,2024-03-27,11.847,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 28 2024,2024-03-28,10.664,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 29 2024,2024-03-29,11.089,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 30 2024,2024-03-30,12.124,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Mar 31 2024,2024-03-31,11.475,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 01 2024,2024-04-01,11.795,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 02 2024,2024-04-02,11.785,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 03 2024,2024-04-03,12.969,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 04 2024,2024-04-04,11.735,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 05 2024,2024-04-05,12.537,10,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 06 2024,2024-04-06,11.4,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 07 2024,2024-04-07,11.497,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 08 2024,2024-04-08,12.225,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 09 2024,2024-04-09,12.793,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 10 2024,2024-04-10,12.355,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 11 2024,2024-04-11,12.58,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 12 2024,2024-04-12,12.254,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 13 2024,2024-04-13,16.629,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 14 2024,2024-04-14,12.649,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 15 2024,2024-04-15,13.013,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 16 2024,2024-04-16,16.125,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 17 2024,2024-04-17,15.477,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 18 2024,2024-04-18,12.037,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 19 2024,2024-04-19,13.097,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 20 2024,2024-04-20,13.389,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 21 2024,2024-04-21,12.607,8,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 22 2024,2024-04-22,13.204,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 23 2024,2024-04-23,12.725,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 24 2024,2024-04-24,12.222,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 25 2024,2024-04-25,22.808,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 26 2024,2024-04-26,12.802,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 27 2024,2024-04-27,12.421,4,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 28 2024,2024-04-28,11.889,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 29 2024,2024-04-29,13.201,2,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
Apr 30 2024,2024-04-30,12.08,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 01 2024,2024-05-01,12.767,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 02 2024,2024-05-02,13.251,12,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 03 2024,2024-05-03,13.057,13,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 04 2024,2024-05-04,13.876,9,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 05 2024,2024-05-05,13.515,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 06 2024,2024-05-06,13.434,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 07 2024,2024-05-07,13.687,11,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 08 2024,2024-05-08,20.212,6,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 09 2024,2024-05-09,13.405,3,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 10 2024,2024-05-10,13.701,5,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
May 11 2024,2024-05-11,13.919,7,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,1,1,1
