date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 02 2018,2018-03-02,13.411,31,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 03 2018,2018-03-03,13.737,33,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 04 2018,2018-03-04,13.702,26,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 05 2018,2018-03-05,13.293,28,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 06 2018,2018-03-06,13.92,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 07 2018,2018-03-07,13.701,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 08 2018,2018-03-08,13.643,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 09 2018,2018-03-09,13.314,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 10 2018,2018-03-10,13.649,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 11 2018,2018-03-11,13.842,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 12 2018,2018-03-12,13.558,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 13 2018,2018-03-13,13.92,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 14 2018,2018-03-14,14.031,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 15 2018,2018-03-15,13.989,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 16 2018,2018-03-16,13.938,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 17 2018,2018-03-17,13.655,31,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 18 2018,2018-03-18,13.801,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 19 2018,2018-03-19,12.878,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 20 2018,2018-03-20,13.696,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 21 2018,2018-03-21,13.622,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 22 2018,2018-03-22,13.64,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 23 2018,2018-03-23,13.151,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 24 2018,2018-03-24,12.505,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 25 2018,2018-03-25,12.932,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 26 2018,2018-03-26,12.173,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 27 2018,2018-03-27,11.839,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 28 2018,2018-03-28,11.831,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,0
Mar 29 2018,2018-03-29,11.309,27,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 30 2018,2018-03-30,11.763,28,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Mar 31 2018,2018-03-31,11.941,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 01 2018,2018-04-01,11.583,32,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 02 2018,2018-04-02,11.64,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 03 2018,2018-04-03,11.562,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 04 2018,2018-04-04,12.273,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 05 2018,2018-04-05,12.415,27,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 06 2018,2018-04-06,11.833,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 07 2018,2018-04-07,12.344,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 08 2018,2018-04-08,11.93,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 09 2018,2018-04-09,11.54,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 10 2018,2018-04-10,11.707,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 11 2018,2018-04-11,11.745,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 12 2018,2018-04-12,11.504,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 13 2018,2018-04-13,12.216,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 14 2018,2018-04-14,11.789,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 15 2018,2018-04-15,12.185,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 16 2018,2018-04-16,11.715,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 17 2018,2018-04-17,12.123,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 18 2018,2018-04-18,12.041,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 19 2018,2018-04-19,11.62,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 20 2018,2018-04-20,11.881,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 21 2018,2018-04-21,11.795,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 22 2018,2018-04-22,12.208,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 23 2018,2018-04-23,11.88,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 24 2018,2018-04-24,12.199,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 25 2018,2018-04-25,12.333,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 26 2018,2018-04-26,12.203,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 27 2018,2018-04-27,12.225,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 28 2018,2018-04-28,12.509,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 29 2018,2018-04-29,11.587,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Apr 30 2018,2018-04-30,11.397,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 01 2018,2018-05-01,11.882,29,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 02 2018,2018-05-02,12.498,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 03 2018,2018-05-03,10.865,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 04 2018,2018-05-04,12.07,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 05 2018,2018-05-05,12.001,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 06 2018,2018-05-06,12.853,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 07 2018,2018-05-07,12.577,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 08 2018,2018-05-08,11.511,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 09 2018,2018-05-09,11.524,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 10 2018,2018-05-10,11.441,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 11 2018,2018-05-11,11.883,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 12 2018,2018-05-12,11.637,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 13 2018,2018-05-13,10.472,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 14 2018,2018-05-14,11.037,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 15 2018,2018-05-15,10.857,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 16 2018,2018-05-16,11.81,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 17 2018,2018-05-17,11.188,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 18 2018,2018-05-18,11.64,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 19 2018,2018-05-19,12.083,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 20 2018,2018-05-20,11.021,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 21 2018,2018-05-21,10.847,27,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 22 2018,2018-05-22,10.679,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 23 2018,2018-05-23,10.609,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 24 2018,2018-05-24,10.307,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 25 2018,2018-05-25,10.71,28,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 26 2018,2018-05-26,10.947,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 27 2018,2018-05-27,10.727,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 28 2018,2018-05-28,10.86,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 29 2018,2018-05-29,10.914,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 30 2018,2018-05-30,11.258,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
May 31 2018,2018-05-31,10.108,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 01 2018,2018-06-01,10.792,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 02 2018,2018-06-02,10.84,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 03 2018,2018-06-03,11.074,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 04 2018,2018-06-04,11.267,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 05 2018,2018-06-05,10.981,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 06 2018,2018-06-06,10.829,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 07 2018,2018-06-07,11.233,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 08 2018,2018-06-08,11.181,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 09 2018,2018-06-09,10.127,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 10 2018,2018-06-10,9.974,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 11 2018,2018-06-11,10.959,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 12 2018,2018-06-12,11.279,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 13 2018,2018-06-13,10.49,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 14 2018,2018-06-14,10.952,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 15 2018,2018-06-15,10.801,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 16 2018,2018-06-16,10.156,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 17 2018,2018-06-17,10.597,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 18 2018,2018-06-18,10.802,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 19 2018,2018-06-19,9.913,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 20 2018,2018-06-20,9.757,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 21 2018,2018-06-21,9.495,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 22 2018,2018-06-22,8.651,32,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 23 2018,2018-06-23,9.089,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 24 2018,2018-06-24,8.392,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 25 2018,2018-06-25,8.971,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 26 2018,2018-06-26,9.059,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 27 2018,2018-06-27,8.84,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 28 2018,2018-06-28,9.209,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 29 2018,2018-06-29,9.266,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jun 30 2018,2018-06-30,9.128,27,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 01 2018,2018-07-01,10.243,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 02 2018,2018-07-02,9.307,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 03 2018,2018-07-03,10.076,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 04 2018,2018-07-04,8.758,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 05 2018,2018-07-05,9.689,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 06 2018,2018-07-06,10.122,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 07 2018,2018-07-07,10.716,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 08 2018,2018-07-08,10.643,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 09 2018,2018-07-09,10.398,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 10 2018,2018-07-10,10.871,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 11 2018,2018-07-11,11.536,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 12 2018,2018-07-12,11.051,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 13 2018,2018-07-13,11.155,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 14 2018,2018-07-14,11.553,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 15 2018,2018-07-15,11.536,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 16 2018,2018-07-16,11.836,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 17 2018,2018-07-17,11.128,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 18 2018,2018-07-18,11.39,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 19 2018,2018-07-19,11.373,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 20 2018,2018-07-20,11.515,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 21 2018,2018-07-21,11.203,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 22 2018,2018-07-22,10.841,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 23 2018,2018-07-23,10.952,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 24 2018,2018-07-24,11.521,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 25 2018,2018-07-25,11.41,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 26 2018,2018-07-26,11.938,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 27 2018,2018-07-27,11.669,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 28 2018,2018-07-28,12.211,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 29 2018,2018-07-29,12.037,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 30 2018,2018-07-30,12.302,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Jul 31 2018,2018-07-31,11.202,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 01 2018,2018-08-01,11.89,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 02 2018,2018-08-02,12.606,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 03 2018,2018-08-03,11.272,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 04 2018,2018-08-04,11.544,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 05 2018,2018-08-05,12.124,26,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 06 2018,2018-08-06,12.072,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 07 2018,2018-08-07,11.525,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 08 2018,2018-08-08,12.038,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 09 2018,2018-08-09,12.12,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 10 2018,2018-08-10,11.423,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 11 2018,2018-08-11,11.836,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 12 2018,2018-08-12,11.702,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 13 2018,2018-08-13,12.022,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 14 2018,2018-08-14,12.864,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 15 2018,2018-08-15,12.716,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 16 2018,2018-08-16,11.953,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 17 2018,2018-08-17,11.071,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 18 2018,2018-08-18,11.687,24,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 19 2018,2018-08-19,12.486,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 20 2018,2018-08-20,11.57,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 21 2018,2018-08-21,11.667,25,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 22 2018,2018-08-22,12.3,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 23 2018,2018-08-23,12.109,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 24 2018,2018-08-24,11.983,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 25 2018,2018-08-25,12.101,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 26 2018,2018-08-26,11.637,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 27 2018,2018-08-27,11.949,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 28 2018,2018-08-28,11.532,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 29 2018,2018-08-29,11.64,10,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 30 2018,2018-08-30,11.988,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Aug 31 2018,2018-08-31,11.473,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 01 2018,2018-09-01,11.357,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 02 2018,2018-09-02,11.55,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 03 2018,2018-09-03,11.708,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 04 2018,2018-09-04,11.879,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 05 2018,2018-09-05,12.093,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 06 2018,2018-09-06,11.994,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 07 2018,2018-09-07,12.184,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 08 2018,2018-09-08,12.35,21,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 09 2018,2018-09-09,12.281,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 10 2018,2018-09-10,12.425,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 11 2018,2018-09-11,12.596,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 12 2018,2018-09-12,12.443,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 13 2018,2018-09-13,13.273,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 14 2018,2018-09-14,13.865,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 15 2018,2018-09-15,13.282,26,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 16 2018,2018-09-16,12.435,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 17 2018,2018-09-17,12.162,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 18 2018,2018-09-18,13.619,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 19 2018,2018-09-19,13.618,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 20 2018,2018-09-20,14.294,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 21 2018,2018-09-21,14.389,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 22 2018,2018-09-22,14.16,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 23 2018,2018-09-23,14.946,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 24 2018,2018-09-24,13.988,17,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 25 2018,2018-09-25,13.569,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 26 2018,2018-09-26,14.03,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 27 2018,2018-09-27,13.559,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 28 2018,2018-09-28,14.127,22,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 29 2018,2018-09-29,14.524,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Sep 30 2018,2018-09-30,14.789,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 01 2018,2018-10-01,14.4,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 02 2018,2018-10-02,14.076,20,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 03 2018,2018-10-03,13.703,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 04 2018,2018-10-04,14.594,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 05 2018,2018-10-05,14.766,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 06 2018,2018-10-06,14.67,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 07 2018,2018-10-07,14.761,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 08 2018,2018-10-08,13.906,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 09 2018,2018-10-09,14.174,23,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 10 2018,2018-10-10,14.501,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 11 2018,2018-10-11,14.969,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 12 2018,2018-10-12,15.047,11,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 13 2018,2018-10-13,14.511,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 14 2018,2018-10-14,14.006,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 15 2018,2018-10-15,13.396,18,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 16 2018,2018-10-16,15.044,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 17 2018,2018-10-17,13.9,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 18 2018,2018-10-18,13.942,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 19 2018,2018-10-19,13.599,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 20 2018,2018-10-20,12.923,7,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 21 2018,2018-10-21,13.939,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 22 2018,2018-10-22,12.608,8,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 23 2018,2018-10-23,12.962,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 24 2018,2018-10-24,11.953,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 25 2018,2018-10-25,12.262,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 26 2018,2018-10-26,13.246,12,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 27 2018,2018-10-27,13.654,9,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 28 2018,2018-10-28,13.632,19,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 29 2018,2018-10-29,13.758,14,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 30 2018,2018-10-30,12.596,15,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Oct 31 2018,2018-10-31,13.447,13,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
Nov 01 2018,2018-11-01,13.033,16,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,1,1,1
