date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 02 2024,2024-05-02,2.487,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 03 2024,2024-05-03,2.595,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 04 2024,2024-05-04,2.551,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 05 2024,2024-05-05,2.452,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 06 2024,2024-05-06,2.524,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 07 2024,2024-05-07,2.448,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 08 2024,2024-05-08,2.624,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 09 2024,2024-05-09,2.591,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 10 2024,2024-05-10,2.48,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 11 2024,2024-05-11,2.673,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 12 2024,2024-05-12,2.574,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 13 2024,2024-05-13,2.541,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 14 2024,2024-05-14,2.656,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 15 2024,2024-05-15,2.724,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 16 2024,2024-05-16,2.625,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 17 2024,2024-05-17,2.622,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 18 2024,2024-05-18,2.636,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 19 2024,2024-05-19,2.805,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 20 2024,2024-05-20,2.5,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 21 2024,2024-05-21,2.599,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 22 2024,2024-05-22,2.531,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 23 2024,2024-05-23,2.384,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 24 2024,2024-05-24,2.632,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 25 2024,2024-05-25,2.552,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 26 2024,2024-05-26,2.498,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 27 2024,2024-05-27,2.448,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 28 2024,2024-05-28,2.467,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 29 2024,2024-05-29,2.56,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 30 2024,2024-05-30,2.56,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
May 31 2024,2024-05-31,2.656,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 01 2024,2024-06-01,2.611,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 02 2024,2024-06-02,2.782,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 03 2024,2024-06-03,2.731,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 04 2024,2024-06-04,2.613,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 05 2024,2024-06-05,3.216,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 06 2024,2024-06-06,2.75,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 07 2024,2024-06-07,2.58,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 08 2024,2024-06-08,2.726,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 09 2024,2024-06-09,2.599,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 10 2024,2024-06-10,2.413,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 11 2024,2024-06-11,2.427,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 12 2024,2024-06-12,2.385,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 13 2024,2024-06-13,2.538,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 14 2024,2024-06-14,2.487,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 15 2024,2024-06-15,2.414,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 16 2024,2024-06-16,2.445,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 17 2024,2024-06-17,2.382,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 18 2024,2024-06-18,2.489,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 19 2024,2024-06-19,2.619,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 20 2024,2024-06-20,2.366,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 21 2024,2024-06-21,2.371,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 22 2024,2024-06-22,2.512,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 23 2024,2024-06-23,2.677,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 24 2024,2024-06-24,2.56,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 25 2024,2024-06-25,2.738,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 26 2024,2024-06-26,2.864,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 27 2024,2024-06-27,2.803,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 28 2024,2024-06-28,2.719,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 29 2024,2024-06-29,2.769,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jun 30 2024,2024-06-30,2.856,17,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 01 2024,2024-07-01,2.939,18,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 02 2024,2024-07-02,3.074,20,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 03 2024,2024-07-03,3.066,23,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 04 2024,2024-07-04,3.05,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 05 2024,2024-07-05,3.18,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 06 2024,2024-07-06,3.076,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 07 2024,2024-07-07,3.2,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 08 2024,2024-07-08,2.928,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 09 2024,2024-07-09,3.014,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 10 2024,2024-07-10,2.81,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 11 2024,2024-07-11,2.698,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 12 2024,2024-07-12,2.578,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 13 2024,2024-07-13,2.757,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 14 2024,2024-07-14,2.705,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 15 2024,2024-07-15,2.685,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 16 2024,2024-07-16,2.434,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 17 2024,2024-07-17,2.801,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 18 2024,2024-07-18,2.815,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 19 2024,2024-07-19,2.954,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 20 2024,2024-07-20,2.743,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 21 2024,2024-07-21,3.373,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 22 2024,2024-07-22,2.85,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 23 2024,2024-07-23,2.812,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 24 2024,2024-07-24,2.848,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 25 2024,2024-07-25,2.86,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 26 2024,2024-07-26,3.025,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 27 2024,2024-07-27,2.789,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 28 2024,2024-07-28,2.788,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 29 2024,2024-07-29,2.909,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 30 2024,2024-07-30,2.823,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jul 31 2024,2024-07-31,2.736,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 01 2024,2024-08-01,2.768,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 02 2024,2024-08-02,2.885,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 03 2024,2024-08-03,3.041,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 04 2024,2024-08-04,2.994,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 05 2024,2024-08-05,2.96,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 06 2024,2024-08-06,3.059,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 07 2024,2024-08-07,2.975,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 08 2024,2024-08-08,3.064,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 09 2024,2024-08-09,3.046,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 10 2024,2024-08-10,3.52,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 11 2024,2024-08-11,2.795,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 12 2024,2024-08-12,3.177,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 13 2024,2024-08-13,3.16,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 14 2024,2024-08-14,3.095,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 15 2024,2024-08-15,3.397,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 16 2024,2024-08-16,3.085,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 17 2024,2024-08-17,3.508,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 18 2024,2024-08-18,3.538,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 19 2024,2024-08-19,3.767,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 20 2024,2024-08-20,3.315,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 21 2024,2024-08-21,3.547,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 22 2024,2024-08-22,3.081,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 23 2024,2024-08-23,3.179,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 24 2024,2024-08-24,2.983,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 25 2024,2024-08-25,3.099,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 26 2024,2024-08-26,3.401,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 27 2024,2024-08-27,3.224,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 28 2024,2024-08-28,3.327,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 29 2024,2024-08-29,3.29,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 30 2024,2024-08-30,3.44,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Aug 31 2024,2024-08-31,3.539,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 01 2024,2024-09-01,3.329,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 02 2024,2024-09-02,3.275,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 03 2024,2024-09-03,3.404,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 04 2024,2024-09-04,3.57,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 05 2024,2024-09-05,3.349,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 06 2024,2024-09-06,3.364,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 07 2024,2024-09-07,3.462,15,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 08 2024,2024-09-08,3.398,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 09 2024,2024-09-09,2.888,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 10 2024,2024-09-10,3.377,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 11 2024,2024-09-11,3.21,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 12 2024,2024-09-12,3.396,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 13 2024,2024-09-13,3.229,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 14 2024,2024-09-14,3.527,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 15 2024,2024-09-15,3.285,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 16 2024,2024-09-16,3.451,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 17 2024,2024-09-17,3.485,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 18 2024,2024-09-18,3.339,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 19 2024,2024-09-19,3.107,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 20 2024,2024-09-20,3.351,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 21 2024,2024-09-21,3.462,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 22 2024,2024-09-22,3.414,12,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 23 2024,2024-09-23,3.313,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 24 2024,2024-09-24,3.495,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 25 2024,2024-09-25,3.51,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 26 2024,2024-09-26,3.433,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 27 2024,2024-09-27,3.633,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 28 2024,2024-09-28,3.749,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 29 2024,2024-09-29,4.042,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Sep 30 2024,2024-09-30,3.545,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 01 2024,2024-10-01,3.726,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 02 2024,2024-10-02,3.755,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 03 2024,2024-10-03,3.593,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 04 2024,2024-10-04,3.339,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 05 2024,2024-10-05,2.953,2,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 06 2024,2024-10-06,2.825,2,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 07 2024,2024-10-07,3.031,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 08 2024,2024-10-08,3.437,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 09 2024,2024-10-09,3.41,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 10 2024,2024-10-10,3.08,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 11 2024,2024-10-11,2.662,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 12 2024,2024-10-12,2.933,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 13 2024,2024-10-13,2.943,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 14 2024,2024-10-14,2.98,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 15 2024,2024-10-15,2.714,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 16 2024,2024-10-16,2.716,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 17 2024,2024-10-17,2.795,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 18 2024,2024-10-18,2.846,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 19 2024,2024-10-19,2.85,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 20 2024,2024-10-20,2.746,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 21 2024,2024-10-21,2.836,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 22 2024,2024-10-22,3.483,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 23 2024,2024-10-23,2.771,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 24 2024,2024-10-24,2.698,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 25 2024,2024-10-25,2.673,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 26 2024,2024-10-26,2.804,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 27 2024,2024-10-27,2.474,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 28 2024,2024-10-28,2.459,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 29 2024,2024-10-29,2.504,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 30 2024,2024-10-30,2.499,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Oct 31 2024,2024-10-31,2.449,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 01 2024,2024-11-01,2.727,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 02 2024,2024-11-02,2.704,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 03 2024,2024-11-03,2.714,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 04 2024,2024-11-04,2.689,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 05 2024,2024-11-05,2.777,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 06 2024,2024-11-06,2.826,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 07 2024,2024-11-07,2.414,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 08 2024,2024-11-08,2.585,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 09 2024,2024-11-09,2.729,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 10 2024,2024-11-10,2.703,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 11 2024,2024-11-11,2.706,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 12 2024,2024-11-12,2.841,2,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 13 2024,2024-11-13,2.588,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 14 2024,2024-11-14,2.744,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 15 2024,2024-11-15,2.692,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 16 2024,2024-11-16,2.735,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 17 2024,2024-11-17,2.719,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 18 2024,2024-11-18,2.685,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 19 2024,2024-11-19,2.783,1,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 20 2024,2024-11-20,2.688,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 21 2024,2024-11-21,2.917,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 22 2024,2024-11-22,2.871,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 23 2024,2024-11-23,2.689,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 24 2024,2024-11-24,2.705,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 25 2024,2024-11-25,2.591,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 26 2024,2024-11-26,2.753,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 27 2024,2024-11-27,2.575,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 28 2024,2024-11-28,2.68,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 29 2024,2024-11-29,2.658,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Nov 30 2024,2024-11-30,2.597,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 01 2024,2024-12-01,2.565,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 02 2024,2024-12-02,2.487,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 03 2024,2024-12-03,2.523,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 04 2024,2024-12-04,2.63,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 05 2024,2024-12-05,2.638,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 06 2024,2024-12-06,2.385,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 07 2024,2024-12-07,2.155,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 08 2024,2024-12-08,2.538,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 09 2024,2024-12-09,2.506,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 10 2024,2024-12-10,2.492,3,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 11 2024,2024-12-11,2.349,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 12 2024,2024-12-12,2.335,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 13 2024,2024-12-13,2.422,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 14 2024,2024-12-14,2.453,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 15 2024,2024-12-15,2.565,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 16 2024,2024-12-16,2.536,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 17 2024,2024-12-17,2.462,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 18 2024,2024-12-18,2.387,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 19 2024,2024-12-19,2.441,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 20 2024,2024-12-20,2.707,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 21 2024,2024-12-21,2.429,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 22 2024,2024-12-22,2.561,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 23 2024,2024-12-23,2.401,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 24 2024,2024-12-24,2.567,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 25 2024,2024-12-25,2.701,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 26 2024,2024-12-26,2.477,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 27 2024,2024-12-27,2.612,5,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 28 2024,2024-12-28,2.301,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 29 2024,2024-12-29,2.61,16,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 30 2024,2024-12-30,2.716,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Dec 31 2024,2024-12-31,2.769,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 01 2025,2025-01-01,2.782,11,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 02 2025,2025-01-02,2.79,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 03 2025,2025-01-03,2.888,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 04 2025,2025-01-04,2.806,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 05 2025,2025-01-05,3.352,2,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 06 2025,2025-01-06,2.903,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 07 2025,2025-01-07,2.94,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 08 2025,2025-01-08,3.546,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 09 2025,2025-01-09,3.089,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 10 2025,2025-01-10,3.027,9,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 11 2025,2025-01-11,2.937,13,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 12 2025,2025-01-12,3.122,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 13 2025,2025-01-13,2.941,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 14 2025,2025-01-14,2.919,6,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 15 2025,2025-01-15,2.991,10,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 16 2025,2025-01-16,3.176,7,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 17 2025,2025-01-17,3.137,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 18 2025,2025-01-18,2.826,8,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 19 2025,2025-01-19,2.883,14,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
Jan 20 2025,2025-01-20,3.006,4,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,1
