date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 21 2023,2023-07-21,443.186,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 24 2023,2023-07-24,319.04,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 26 2023,2023-07-26,328.01,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 31 2023,2023-07-31,384.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 03 2023,2023-08-03,327.81,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 04 2023,2023-08-04,383.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 05 2023,2023-08-05,373.75,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 06 2023,2023-08-06,323.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 07 2023,2023-08-07,300.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 08 2023,2023-08-08,389.734,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 12 2023,2023-08-12,310.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 14 2023,2023-08-14,337.698,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 15 2023,2023-08-15,313.12,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 17 2023,2023-08-17,361.429,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 20 2023,2023-08-20,350.8,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 23 2023,2023-08-23,348.71,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 26 2023,2023-08-26,347.9,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 27 2023,2023-08-27,351.141,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 28 2023,2023-08-28,335.379,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 30 2023,2023-08-30,397.09,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 01 2023,2023-09-01,401.89,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 03 2023,2023-09-03,397.659,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 04 2023,2023-09-04,349.74,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 06 2023,2023-09-06,384.53,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 09 2023,2023-09-09,298.7,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 12 2023,2023-09-12,355.925,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 14 2023,2023-09-14,317.152,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 15 2023,2023-09-15,317.83,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 16 2023,2023-09-16,320.09,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 17 2023,2023-09-17,404.392,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 21 2023,2023-09-21,323.759,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 22 2023,2023-09-22,376.733,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 26 2023,2023-09-26,310.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 28 2023,2023-09-28,330.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 30 2023,2023-09-30,352.39,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 01 2023,2023-10-01,380.029,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 02 2023,2023-10-02,376.701,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 03 2023,2023-10-03,436.08,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 05 2023,2023-10-05,330.304,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 07 2023,2023-10-07,430.87,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 08 2023,2023-10-08,388.029,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 09 2023,2023-10-09,405.785,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 12 2023,2023-10-12,350.581,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 15 2023,2023-10-15,357.993,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 19 2023,2023-10-19,340.67,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 20 2023,2023-10-20,362.837,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 22 2023,2023-10-22,341.98,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 24 2023,2023-10-24,341.46,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 25 2023,2023-10-25,341.45,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 26 2023,2023-10-26,344.51,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 28 2023,2023-10-28,364.877,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 30 2023,2023-10-30,402.793,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 03 2023,2023-11-03,317.8,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 05 2023,2023-11-05,364.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 07 2023,2023-11-07,365.13,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 09 2023,2023-11-09,299.385,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 11 2023,2023-11-11,384.91,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 13 2023,2023-11-13,383.276,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 16 2023,2023-11-16,317.72,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 17 2023,2023-11-17,325.884,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 18 2023,2023-11-18,355.39,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 19 2023,2023-11-19,329.906,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 21 2023,2023-11-21,354.873,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 22 2023,2023-11-22,355.6,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 24 2023,2023-11-24,360.65,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 26 2023,2023-11-26,359.21,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 29 2023,2023-11-29,300.012,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 10 2023,2023-12-10,300.305,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 15 2023,2023-12-15,304.09,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 16 2023,2023-12-16,300.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 19 2023,2023-12-19,299.69,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 21 2023,2023-12-21,328.175,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 27 2023,2023-12-27,254.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 29 2023,2023-12-29,281.31,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 30 2023,2023-12-30,298.318,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 01 2024,2024-01-01,300.005,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 03 2024,2024-01-03,262.84,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 04 2024,2024-01-04,300.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 13 2024,2024-01-13,268.937,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 19 2024,2024-01-19,300.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 22 2024,2024-01-22,356.511,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 23 2024,2024-01-23,272.05,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 06 2024,2024-02-06,273.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 07 2024,2024-02-07,342.987,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 09 2024,2024-02-09,344.753,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 10 2024,2024-02-10,312.016,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 12 2024,2024-02-12,230.47,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 13 2024,2024-02-13,235.52,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 14 2024,2024-02-14,237.59,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 16 2024,2024-02-16,319.28,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 17 2024,2024-02-17,242.23,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 18 2024,2024-02-18,319.327,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 19 2024,2024-02-19,299.87,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 24 2024,2024-02-24,303.46,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 25 2024,2024-02-25,299.905,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 26 2024,2024-02-26,326.17,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 28 2024,2024-02-28,327.201,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 01 2024,2024-03-01,348.525,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 05 2024,2024-03-05,276.48,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 07 2024,2024-03-07,290.805,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 08 2024,2024-03-08,290.836,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 09 2024,2024-03-09,290.018,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 10 2024,2024-03-10,278.16,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 11 2024,2024-03-11,278.288,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 12 2024,2024-03-12,327.665,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 14 2024,2024-03-14,341.41,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 16 2024,2024-03-16,341.44,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 18 2024,2024-03-18,341.45,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 22 2024,2024-03-22,334.032,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 23 2024,2024-03-23,284.67,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 24 2024,2024-03-24,304.35,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 26 2024,2024-03-26,356.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 29 2024,2024-03-29,328.569,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 02 2024,2024-04-02,336.91,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 03 2024,2024-04-03,323.817,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 06 2024,2024-04-06,294.37,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 09 2024,2024-04-09,330.76,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 10 2024,2024-04-10,293.62,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 11 2024,2024-04-11,366.11,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 12 2024,2024-04-12,321.282,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 17 2024,2024-04-17,362.08,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 19 2024,2024-04-19,293.295,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Apr 26 2024,2024-04-26,324.042,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 01 2024,2024-05-01,268.3,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 03 2024,2024-05-03,336.862,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 05 2024,2024-05-05,279.692,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 14 2024,2024-05-14,313.856,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 15 2024,2024-05-15,312.3,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 16 2024,2024-05-16,292.3,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 17 2024,2024-05-17,297.63,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 18 2024,2024-05-18,294.3,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 19 2024,2024-05-19,293.535,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 21 2024,2024-05-21,293.268,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 23 2024,2024-05-23,320.12,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 24 2024,2024-05-24,293.61,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 26 2024,2024-05-26,316.594,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
May 27 2024,2024-05-27,373.32,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 01 2024,2024-06-01,320.8,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 04 2024,2024-06-04,320.594,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 06 2024,2024-06-06,370.11,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 08 2024,2024-06-08,296.507,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 16 2024,2024-06-16,323.29,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 22 2024,2024-06-22,269.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 23 2024,2024-06-23,276.32,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 24 2024,2024-06-24,323.361,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jun 29 2024,2024-06-29,277.89,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 02 2024,2024-07-02,285.02,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 04 2024,2024-07-04,360.955,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 11 2024,2024-07-11,286.41,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 22 2024,2024-07-22,336.509,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 23 2024,2024-07-23,333.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jul 30 2024,2024-07-30,345.759,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 01 2024,2024-08-01,338.993,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 11 2024,2024-08-11,340.006,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 12 2024,2024-08-12,328.627,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 14 2024,2024-08-14,293.06,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 20 2024,2024-08-20,329.997,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 21 2024,2024-08-21,280.465,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Aug 29 2024,2024-08-29,334.04,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 05 2024,2024-09-05,290.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 07 2024,2024-09-07,306.818,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 11 2024,2024-09-11,290.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 19 2024,2024-09-19,404.42,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 29 2024,2024-09-29,300.011,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Sep 30 2024,2024-09-30,395.6,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 10 2024,2024-10-10,349.29,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 12 2024,2024-10-12,374.97,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 20 2024,2024-10-20,319.127,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Oct 22 2024,2024-10-22,351.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 04 2024,2024-11-04,294.31,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 06 2024,2024-11-06,294.44,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 11 2024,2024-11-11,300.11,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 17 2024,2024-11-17,299.14,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 18 2024,2024-11-18,313.879,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 19 2024,2024-11-19,313.425,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 26 2024,2024-11-26,299.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 28 2024,2024-11-28,329.755,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Nov 29 2024,2024-11-29,309.286,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 01 2024,2024-12-01,329.598,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 03 2024,2024-12-03,304.148,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 05 2024,2024-12-05,294.554,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 06 2024,2024-12-06,292.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 07 2024,2024-12-07,297.39,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 10 2024,2024-12-10,291.92,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 12 2024,2024-12-12,337.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 13 2024,2024-12-13,289.8,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 18 2024,2024-12-18,294.885,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 24 2024,2024-12-24,281.945,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Dec 29 2024,2024-12-29,321.38,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 03 2025,2025-01-03,309.01,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 04 2025,2025-01-04,331.271,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 05 2025,2025-01-05,298.411,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 16 2025,2025-01-16,313.69,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 23 2025,2025-01-23,326.05,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 24 2025,2025-01-24,312.87,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 25 2025,2025-01-25,312.34,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 26 2025,2025-01-26,322.722,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Jan 28 2025,2025-01-28,323.047,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 03 2025,2025-02-03,317.847,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 08 2025,2025-02-08,284.53,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 12 2025,2025-02-12,285.0,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 14 2025,2025-02-14,332.38,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 21 2025,2025-02-21,342.731,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 22 2025,2025-02-22,300.89,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Feb 27 2025,2025-02-27,341.031,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 01 2025,2025-03-01,356.5,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 02 2025,2025-03-02,381.979,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 05 2025,2025-03-05,384.99,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 08 2025,2025-03-08,389.593,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 09 2025,2025-03-09,375.087,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
Mar 15 2025,2025-03-15,261.89,1,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,1,1,1
