date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 25 2024,2024-08-25,13.38,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 26 2024,2024-08-26,12.931,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 27 2024,2024-08-27,12.682,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 28 2024,2024-08-28,12.644,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 29 2024,2024-08-29,12.172,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 30 2024,2024-08-30,12.927,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Aug 31 2024,2024-08-31,11.941,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 01 2024,2024-09-01,12.928,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 02 2024,2024-09-02,13.979,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 03 2024,2024-09-03,15.497,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 04 2024,2024-09-04,13.007,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 05 2024,2024-09-05,15.267,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 06 2024,2024-09-06,13.571,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 07 2024,2024-09-07,13.255,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 08 2024,2024-09-08,13.318,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 09 2024,2024-09-09,14.4,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 10 2024,2024-09-10,14.37,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 11 2024,2024-09-11,15.463,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 12 2024,2024-09-12,15.559,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 13 2024,2024-09-13,13.682,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 14 2024,2024-09-14,14.084,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 15 2024,2024-09-15,14.635,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 16 2024,2024-09-16,14.068,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 17 2024,2024-09-17,14.257,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 18 2024,2024-09-18,14.312,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 19 2024,2024-09-19,14.586,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 20 2024,2024-09-20,13.73,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 21 2024,2024-09-21,14.151,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 22 2024,2024-09-22,15.262,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 23 2024,2024-09-23,14.888,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 24 2024,2024-09-24,14.438,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 25 2024,2024-09-25,14.358,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 26 2024,2024-09-26,14.382,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 27 2024,2024-09-27,14.158,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 28 2024,2024-09-28,14.22,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 29 2024,2024-09-29,14.175,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Sep 30 2024,2024-09-30,15.171,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 01 2024,2024-10-01,14.69,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 02 2024,2024-10-02,14.88,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 03 2024,2024-10-03,13.261,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 04 2024,2024-10-04,12.881,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 05 2024,2024-10-05,12.998,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 06 2024,2024-10-06,12.85,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 07 2024,2024-10-07,12.771,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 08 2024,2024-10-08,13.276,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 09 2024,2024-10-09,14.252,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 10 2024,2024-10-10,14.398,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 11 2024,2024-10-11,14.425,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 12 2024,2024-10-12,14.577,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 13 2024,2024-10-13,14.605,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 14 2024,2024-10-14,15.4,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 15 2024,2024-10-15,14.522,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 16 2024,2024-10-16,15.186,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 17 2024,2024-10-17,15.002,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 18 2024,2024-10-18,14.989,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 19 2024,2024-10-19,16.357,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 20 2024,2024-10-20,15.288,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 21 2024,2024-10-21,13.993,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 22 2024,2024-10-22,14.472,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 23 2024,2024-10-23,15.315,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 24 2024,2024-10-24,14.766,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 25 2024,2024-10-25,14.724,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 26 2024,2024-10-26,14.409,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 27 2024,2024-10-27,14.191,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 28 2024,2024-10-28,14.594,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 29 2024,2024-10-29,13.897,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 30 2024,2024-10-30,14.017,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Oct 31 2024,2024-10-31,14.61,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 01 2024,2024-11-01,14.509,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 02 2024,2024-11-02,14.074,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 03 2024,2024-11-03,14.319,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 04 2024,2024-11-04,14.033,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 05 2024,2024-11-05,15.217,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 06 2024,2024-11-06,13.775,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 07 2024,2024-11-07,14.48,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 08 2024,2024-11-08,14.096,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 09 2024,2024-11-09,15.655,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 10 2024,2024-11-10,14.425,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 11 2024,2024-11-11,15.065,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 12 2024,2024-11-12,15.034,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 13 2024,2024-11-13,15.857,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 14 2024,2024-11-14,14.333,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 15 2024,2024-11-15,17.315,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 16 2024,2024-11-16,14.388,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 17 2024,2024-11-17,15.082,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 18 2024,2024-11-18,15.708,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 19 2024,2024-11-19,15.164,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 20 2024,2024-11-20,15.646,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 21 2024,2024-11-21,14.359,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 22 2024,2024-11-22,14.819,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 23 2024,2024-11-23,14.572,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 24 2024,2024-11-24,15.26,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 25 2024,2024-11-25,14.752,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 26 2024,2024-11-26,15.422,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 27 2024,2024-11-27,14.634,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 28 2024,2024-11-28,14.345,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 29 2024,2024-11-29,13.339,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Nov 30 2024,2024-11-30,12.949,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 01 2024,2024-12-01,13.752,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 02 2024,2024-12-02,13.708,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 03 2024,2024-12-03,13.951,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 04 2024,2024-12-04,14.077,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 05 2024,2024-12-05,14.759,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 06 2024,2024-12-06,14.892,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 07 2024,2024-12-07,15.001,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 08 2024,2024-12-08,14.41,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 09 2024,2024-12-09,14.62,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 10 2024,2024-12-10,14.531,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 11 2024,2024-12-11,14.822,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 12 2024,2024-12-12,16.901,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 13 2024,2024-12-13,15.004,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 14 2024,2024-12-14,15.284,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 15 2024,2024-12-15,14.691,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 16 2024,2024-12-16,14.53,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 17 2024,2024-12-17,14.845,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 18 2024,2024-12-18,18.1,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 19 2024,2024-12-19,15.08,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 20 2024,2024-12-20,15.181,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 21 2024,2024-12-21,13.944,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 22 2024,2024-12-22,14.152,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 23 2024,2024-12-23,13.877,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 24 2024,2024-12-24,13.962,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 25 2024,2024-12-25,14.399,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 26 2024,2024-12-26,14.144,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 27 2024,2024-12-27,15.109,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 28 2024,2024-12-28,14.424,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 29 2024,2024-12-29,14.214,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 30 2024,2024-12-30,14.678,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Dec 31 2024,2024-12-31,15.169,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 01 2025,2025-01-01,14.595,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 02 2025,2025-01-02,16.116,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 03 2025,2025-01-03,15.056,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 04 2025,2025-01-04,16.045,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 05 2025,2025-01-05,14.951,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 06 2025,2025-01-06,16.491,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 07 2025,2025-01-07,16.708,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 08 2025,2025-01-08,16.416,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 09 2025,2025-01-09,16.016,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 10 2025,2025-01-10,16.369,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 11 2025,2025-01-11,16.356,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 12 2025,2025-01-12,17.321,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 13 2025,2025-01-13,15.887,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 14 2025,2025-01-14,15.676,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 15 2025,2025-01-15,14.827,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 16 2025,2025-01-16,14.732,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 17 2025,2025-01-17,15.851,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 18 2025,2025-01-18,16.268,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 19 2025,2025-01-19,15.277,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 20 2025,2025-01-20,14.846,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 21 2025,2025-01-21,16.448,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 22 2025,2025-01-22,16.757,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 23 2025,2025-01-23,16.152,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 24 2025,2025-01-24,16.892,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 25 2025,2025-01-25,15.674,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 26 2025,2025-01-26,16.465,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 27 2025,2025-01-27,15.648,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 28 2025,2025-01-28,16.034,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 29 2025,2025-01-29,17.304,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 30 2025,2025-01-30,18.688,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Jan 31 2025,2025-01-31,19.809,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 01 2025,2025-02-01,15.541,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 02 2025,2025-02-02,14.737,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 03 2025,2025-02-03,14.995,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 04 2025,2025-02-04,15.15,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 05 2025,2025-02-05,15.447,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 06 2025,2025-02-06,15.69,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 07 2025,2025-02-07,15.493,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 08 2025,2025-02-08,16.15,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 09 2025,2025-02-09,16.543,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 10 2025,2025-02-10,17.066,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 11 2025,2025-02-11,16.889,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 12 2025,2025-02-12,17.05,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 13 2025,2025-02-13,16.395,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 14 2025,2025-02-14,18.241,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 15 2025,2025-02-15,18.97,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 16 2025,2025-02-16,19.602,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 17 2025,2025-02-17,16.952,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 18 2025,2025-02-18,18.551,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 19 2025,2025-02-19,19.354,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 20 2025,2025-02-20,19.339,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 21 2025,2025-02-21,17.914,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 22 2025,2025-02-22,18.9,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 23 2025,2025-02-23,17.901,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 24 2025,2025-02-24,18.052,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 25 2025,2025-02-25,16.844,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 26 2025,2025-02-26,17.38,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 27 2025,2025-02-27,16.807,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Feb 28 2025,2025-02-28,16.889,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 01 2025,2025-03-01,17.818,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 02 2025,2025-03-02,17.843,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 03 2025,2025-03-03,17.866,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 04 2025,2025-03-04,18.224,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 05 2025,2025-03-05,18.015,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 06 2025,2025-03-06,17.213,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 07 2025,2025-03-07,17.545,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 08 2025,2025-03-08,17.081,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 09 2025,2025-03-09,18.436,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 10 2025,2025-03-10,17.904,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 11 2025,2025-03-11,19.195,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 12 2025,2025-03-12,17.352,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 13 2025,2025-03-13,17.334,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 14 2025,2025-03-14,17.516,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 15 2025,2025-03-15,18.357,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 16 2025,2025-03-16,17.839,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 17 2025,2025-03-17,18.079,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 18 2025,2025-03-18,18.638,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 19 2025,2025-03-19,17.991,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 20 2025,2025-03-20,17.802,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 21 2025,2025-03-21,17.474,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 22 2025,2025-03-22,18.361,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 23 2025,2025-03-23,17.695,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 24 2025,2025-03-24,18.256,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 25 2025,2025-03-25,17.662,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 26 2025,2025-03-26,17.21,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 27 2025,2025-03-27,16.986,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 28 2025,2025-03-28,20.657,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 29 2025,2025-03-29,17.748,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 30 2025,2025-03-30,16.86,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Mar 31 2025,2025-03-31,17.736,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 01 2025,2025-04-01,18.257,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 02 2025,2025-04-02,15.433,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 03 2025,2025-04-03,15.791,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 04 2025,2025-04-04,16.174,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 05 2025,2025-04-05,16.227,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 06 2025,2025-04-06,16.908,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 07 2025,2025-04-07,17.413,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 08 2025,2025-04-08,16.874,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 09 2025,2025-04-09,15.601,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 10 2025,2025-04-10,15.917,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 11 2025,2025-04-11,15.944,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 12 2025,2025-04-12,16.038,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 13 2025,2025-04-13,16.977,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 14 2025,2025-04-14,17.906,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 15 2025,2025-04-15,16.642,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 16 2025,2025-04-16,17.548,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
Apr 17 2025,2025-04-17,16.877,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,0,1,1
